"Id"	"Word"	"TrueMeaning"	"WordType"
"21-14"	"kibikibi"	"energetic"	"RI"
"21-14"	"shinnarishinnari"	"supple"	"RNRI"
"21-14"	"damedame"	"useless"	"RNAdj"
"21-14"	"gussuri"	"fast asleep"	"NRI"
"21-14"	"gaya"	"noisy"	"SRI"
"21-14"	"nopperinopperi"	"smooth"	"RNRI"
"21-14"	"poka"	"gaping"	"NRI"
"21-14"	"kukkiri"	"clear"	"NRI"
"21-14"	"buruburu"	"shivering"	"RI"
"21-14"	"fubi"	"deficient"	"NAdj"
"21-14"	"kachin"	"offended"	"NRI"
"21-14"	"bera"	"chatty"	"SRI"
"21-14"	"kabikabi"	"gaudy"	"RNAdj"
"21-14"	"baka"	"stupid"	"NAdj"
"21-14"	"gosogoso"	"whole"	"RNRI"
"21-14"	"zoku"	"vulgar"	"NAdj"
"21-14"	"pishapisha"	"decisive"	"RNRI"
"21-14"	"gowa"	"stiff"	"SRI"
"21-14"	"yura"	"wobbly"	"SRI"
"21-14"	"harahara"	"suspenseful"	"RI"
"21-14"	"musumusu"	"sullen"	"RNRI"
"21-14"	"zatsuzatsu"	"sloppy"	"RNAdj"
"21-14"	"yawayawa"	"fragile"	"RNAdj"
"21-14"	"bisshiri"	"crowded"	"NRI"
"21-14"	"muchamucha"	"rash"	"RNAdj"
"21-14"	"furifuri"	"disadvantaged"	"RNAdj"
"21-14"	"boroboro"	"worn out"	"RI"
"21-14"	"jikkuri"	"careful"	"NRI"
"21-14"	"tsuyatsuya"	"glossy"	"RI"
"21-14"	"buku"	"chubby"	"SRI"
"21-14"	"mare"	"rare"	"NAdj"
"21-14"	"seka"	"hasty"	"SRI"
"21-14"	"hisohiso"	"whispering"	"RI"
"21-14"	"potcharipotchari"	"plump"	"RNRI"
"21-14"	"muri"	"impossible"	"NAdj"
"21-14"	"raku"	"comfortable"	"NAdj"
"21-14"	"gowa"	"stiff"	"SRI"
"21-14"	"jikkuri"	"careful"	"NRI"
"21-14"	"yura"	"wobbly"	"SRI"
"21-14"	"gosogoso"	"whole"	"RNRI"
"21-14"	"kibikibi"	"energetic"	"RI"
"21-14"	"kachin"	"offended"	"NRI"
"21-14"	"buku"	"chubby"	"SRI"
"21-14"	"gussuri"	"fast asleep"	"NRI"
"21-14"	"furifuri"	"disadvantaged"	"RNAdj"
"21-14"	"fubi"	"deficient"	"NAdj"
"21-14"	"kabikabi"	"gaudy"	"RNAdj"
"21-14"	"potcharipotchari"	"plump"	"RNRI"
"21-14"	"muchamucha"	"rash"	"RNAdj"
"21-14"	"boroboro"	"worn out"	"RI"
"21-14"	"bera"	"chatty"	"SRI"
"21-14"	"bisshiri"	"crowded"	"NRI"
"21-14"	"harahara"	"suspenseful"	"RI"
"21-14"	"shinnarishinnari"	"supple"	"RNRI"
"21-14"	"kukkiri"	"clear"	"NRI"
"21-14"	"zoku"	"vulgar"	"NAdj"
"21-14"	"nopperinopperi"	"smooth"	"RNRI"
"21-14"	"gaya"	"noisy"	"SRI"
"21-14"	"musumusu"	"sullen"	"RNRI"
"21-14"	"zatsuzatsu"	"sloppy"	"RNAdj"
"21-14"	"yawayawa"	"fragile"	"RNAdj"
"21-14"	"damedame"	"useless"	"RNAdj"
"21-14"	"baka"	"stupid"	"NAdj"
"21-14"	"muri"	"impossible"	"NAdj"
"21-14"	"raku"	"comfortable"	"NAdj"
"21-14"	"mare"	"rare"	"NAdj"
"21-14"	"pishapisha"	"decisive"	"RNRI"
"21-14"	"hisohiso"	"whispering"	"RI"
"21-14"	"seka"	"hasty"	"SRI"
"21-14"	"buruburu"	"shivering"	"RI"
"21-14"	"tsuyatsuya"	"glossy"	"RI"
"21-14"	"poka"	"gaping"	"NRI"
