"Id"	"Word"	"TrueMeaning"	"WordType"
"12-20"	"gara"	"to change ocmpletely"	"NRI"
"12-20"	"fubifubi"	"deficient"	"RNAdj"
"12-20"	"bassaribassari"	"resolute"	"RNRI"
"12-20"	"furi"	"disadvantaged"	"NAdj"
"12-20"	"hima"	"free"	"NAdj"
"12-20"	"mukumuku"	"pure"	"RNAdj"
"12-20"	"seka"	"hasty"	"SRI"
"12-20"	"zatsu"	"sloppy"	"NAdj"
"12-20"	"bera"	"chatty"	"SRI"
"12-20"	"gaku"	"dejected"	"NRI"
"12-20"	"jimijimi"	"subdued"	"RNAdj"
"12-20"	"koku"	"harsh"	"NAdj"
"12-20"	"debudebu"	"fat"	"RI"
"12-20"	"gussurigussuri"	"fast asleep"	"RNRI"
"12-20"	"moji"	"hesitant"	"SRI"
"12-20"	"ukiuki"	"happy"	"RI"
"12-20"	"hisohiso"	"whispering"	"RI"
"12-20"	"gosogoso"	"whole"	"RNRI"
"12-20"	"shinnari"	"supple"	"NRI"
"12-20"	"bukubuku"	"chubby"	"RI"
"12-20"	"rakuraku"	"comfortable"	"RNAdj"
"12-20"	"batchiribatchiri"	"perfect"	"RNRI"
"12-20"	"hiku"	"agitated"	"SRI"
"12-20"	"gocha"	"messy"	"SRI"
"12-20"	"yawayawa"	"fragile"	"RNAdj"
"12-20"	"gowa"	"stiff"	"SRI"
"12-20"	"patapata"	"sudden"	"RNRI"
"12-20"	"harahara"	"suspenseful"	"RI"
"12-20"	"potchari"	"plump"	"NRI"
"12-20"	"pisha"	"decisive"	"NRI"
"12-20"	"kakkirikakkiri"	"exact"	"RNRI"
"12-20"	"yurayura"	"wobbly"	"RI"
"12-20"	"yaboyabo"	"tasteless"	"RNAdj"
"12-20"	"jikkuri"	"careful"	"NRI"
"12-20"	"muri"	"impossible"	"NAdj"
"12-20"	"dame"	"useless"	"NAdj"
"12-20"	"seka"	"hasty"	"SRI"
"12-20"	"koku"	"harsh"	"NAdj"
"12-20"	"gocha"	"messy"	"SRI"
"12-20"	"gowa"	"stiff"	"SRI"
"12-20"	"shinnari"	"supple"	"NRI"
"12-20"	"pisha"	"decisive"	"NRI"
"12-20"	"dame"	"useless"	"NAdj"
"12-20"	"harahara"	"suspenseful"	"RI"
"12-20"	"hima"	"free"	"NAdj"
"12-20"	"yurayura"	"wobbly"	"RI"
"12-20"	"muri"	"impossible"	"NAdj"
"12-20"	"patapata"	"sudden"	"RNRI"
"12-20"	"zatsu"	"sloppy"	"NAdj"
"12-20"	"jikkuri"	"careful"	"NRI"
"12-20"	"gosogoso"	"whole"	"RNRI"
"12-20"	"jimijimi"	"subdued"	"RNAdj"
"12-20"	"mukumuku"	"pure"	"RNAdj"
"12-20"	"gaku"	"dejected"	"NRI"
"12-20"	"hisohiso"	"whispering"	"RI"
"12-20"	"bukubuku"	"chubby"	"RI"
"12-20"	"debudebu"	"fat"	"RI"
"12-20"	"bera"	"chatty"	"SRI"
"12-20"	"moji"	"hesitant"	"SRI"
"12-20"	"batchiribatchiri"	"perfect"	"RNRI"
"12-20"	"fubifubi"	"deficient"	"RNAdj"
"12-20"	"hiku"	"agitated"	"SRI"
"12-20"	"yaboyabo"	"tasteless"	"RNAdj"
"12-20"	"bassaribassari"	"resolute"	"RNRI"
"12-20"	"gussurigussuri"	"fast asleep"	"RNRI"
"12-20"	"kakkirikakkiri"	"exact"	"RNRI"
"12-20"	"yawayawa"	"fragile"	"RNAdj"
"12-20"	"potchari"	"plump"	"NRI"
"12-20"	"furi"	"disadvantaged"	"NAdj"
"12-20"	"ukiuki"	"happy"	"RI"
"12-20"	"gara"	"to change ocmpletely"	"NRI"
"12-20"	"rakuraku"	"comfortable"	"RNAdj"
