"Id"	"Word"	"TrueMeaning"	"WordType"
"13-5"	"bukubuku"	"chubby"	"RI"
"13-5"	"kero"	"nonchalantly"	"NRI"
"13-5"	"debu"	"fat"	"SRI"
"13-5"	"dame"	"useless"	"NAdj"
"13-5"	"sekaseka"	"hasty"	"RI"
"13-5"	"pisha"	"decisive"	"NRI"
"13-5"	"hikuhiku"	"agitated"	"RI"
"13-5"	"kabikabi"	"gaudy"	"RNAdj"
"13-5"	"bassaribassari"	"resolute"	"RNRI"
"13-5"	"furifuri"	"disadvantaged"	"RNAdj"
"13-5"	"gowagowa"	"stiff"	"RI"
"13-5"	"yabo"	"tasteless"	"NAdj"
"13-5"	"gocha"	"messy"	"SRI"
"13-5"	"kakkiri"	"exact"	"NRI"
"13-5"	"zuke"	"rude"	"SRI"
"13-5"	"nopperinopperi"	"smooth"	"RNRI"
"13-5"	"kadokado"	"excessive"	"RNAdj"
"13-5"	"gakugaku"	"dejected"	"RNRI"
"13-5"	"patapata"	"sudden"	"RNRI"
"13-5"	"tsuyatsuya"	"glossy"	"RI"
"13-5"	"pokapoka"	"gaping"	"RNRI"
"13-5"	"zatsu"	"sloppy"	"NAdj"
"13-5"	"shinnari"	"supple"	"NRI"
"13-5"	"uki"	"happy"	"SRI"
"13-5"	"hiso"	"whispering"	"SRI"
"13-5"	"musu"	"sullen"	"NRI"
"13-5"	"fubifubi"	"deficient"	"RNAdj"
"13-5"	"gashi"	"sturdy"	"NRI"
"13-5"	"garagara"	"to change ocmpletely"	"RNRI"
"13-5"	"yura"	"wobbly"	"SRI"
"13-5"	"bakabaka"	"stupid"	"RNAdj"
"13-5"	"zoku"	"vulgar"	"NAdj"
"13-5"	"koku"	"harsh"	"NAdj"
"13-5"	"gayagaya"	"noisy"	"RI"
"13-5"	"raku"	"comfortable"	"NAdj"
"13-5"	"kizakiza"	"smug"	"RNAdj"
"13-5"	"gakugaku"	"dejected"	"RNRI"
"13-5"	"kizakiza"	"smug"	"RNAdj"
"13-5"	"kero"	"nonchalantly"	"NRI"
"13-5"	"raku"	"comfortable"	"NAdj"
"13-5"	"bakabaka"	"stupid"	"RNAdj"
"13-5"	"hiso"	"whispering"	"SRI"
"13-5"	"zoku"	"vulgar"	"NAdj"
"13-5"	"koku"	"harsh"	"NAdj"
"13-5"	"pisha"	"decisive"	"NRI"
"13-5"	"sekaseka"	"hasty"	"RI"
"13-5"	"dame"	"useless"	"NAdj"
"13-5"	"pokapoka"	"gaping"	"RNRI"
"13-5"	"bukubuku"	"chubby"	"RI"
"13-5"	"fubifubi"	"deficient"	"RNAdj"
"13-5"	"kakkiri"	"exact"	"NRI"
"13-5"	"zuke"	"rude"	"SRI"
"13-5"	"kabikabi"	"gaudy"	"RNAdj"
"13-5"	"musu"	"sullen"	"NRI"
"13-5"	"garagara"	"to change ocmpletely"	"RNRI"
"13-5"	"hikuhiku"	"agitated"	"RI"
"13-5"	"zatsu"	"sloppy"	"NAdj"
"13-5"	"nopperinopperi"	"smooth"	"RNRI"
"13-5"	"gashi"	"sturdy"	"NRI"
"13-5"	"furifuri"	"disadvantaged"	"RNAdj"
"13-5"	"debu"	"fat"	"SRI"
"13-5"	"patapata"	"sudden"	"RNRI"
"13-5"	"gowagowa"	"stiff"	"RI"
"13-5"	"yura"	"wobbly"	"SRI"
"13-5"	"gayagaya"	"noisy"	"RI"
"13-5"	"uki"	"happy"	"SRI"
"13-5"	"kadokado"	"excessive"	"RNAdj"
"13-5"	"shinnari"	"supple"	"NRI"
"13-5"	"gocha"	"messy"	"SRI"
"13-5"	"tsuyatsuya"	"glossy"	"RI"
"13-5"	"bassaribassari"	"resolute"	"RNRI"
"13-5"	"yabo"	"tasteless"	"NAdj"
