"Id"	"Word"	"TrueMeaning"	"WordType"
"9-18"	"batchiri"	"perfect"	"NRI"
"9-18"	"furi"	"disadvantaged"	"NAdj"
"9-18"	"mushimushi"	"humid"	"RI"
"9-18"	"gussurigussuri"	"fast asleep"	"RNRI"
"9-18"	"toku"	"beneficial"	"NAdj"
"9-18"	"garagara"	"to change ocmpletely"	"RNRI"
"9-18"	"kakkirikakkiri"	"exact"	"RNRI"
"9-18"	"uki"	"happy"	"SRI"
"9-18"	"mare"	"rare"	"NAdj"
"9-18"	"gowa"	"stiff"	"SRI"
"9-18"	"hisohiso"	"whispering"	"RI"
"9-18"	"yaboyabo"	"tasteless"	"RNAdj"
"9-18"	"gashi"	"sturdy"	"NRI"
"9-18"	"shinnarishinnari"	"supple"	"RNRI"
"9-18"	"kibi"	"energetic"	"SRI"
"9-18"	"kokukoku"	"harsh"	"RNAdj"
"9-18"	"seka"	"hasty"	"SRI"
"9-18"	"rakuraku"	"comfortable"	"RNAdj"
"9-18"	"kabi"	"gaudy"	"NAdj"
"9-18"	"bassaribassari"	"resolute"	"RNRI"
"9-18"	"musu"	"sullen"	"NRI"
"9-18"	"bakabaka"	"stupid"	"RNAdj"
"9-18"	"hokahoka"	"steaming"	"RI"
"9-18"	"berabera"	"chatty"	"RI"
"9-18"	"damedame"	"useless"	"RNAdj"
"9-18"	"nopperi"	"smooth"	"NRI"
"9-18"	"zukezuke"	"rude"	"RI"
"9-18"	"boroboro"	"worn out"	"RI"
"9-18"	"yawa"	"fragile"	"NAdj"
"9-18"	"moji"	"hesitant"	"SRI"
"9-18"	"zoku"	"vulgar"	"NAdj"
"9-18"	"pata"	"sudden"	"NRI"
"9-18"	"gaya"	"noisy"	"SRI"
"9-18"	"pishapisha"	"decisive"	"RNRI"
"9-18"	"zatsuzatsu"	"sloppy"	"RNAdj"
"9-18"	"poka"	"gaping"	"NRI"
"9-18"	"musu"	"sullen"	"NRI"
"9-18"	"poka"	"gaping"	"NRI"
"9-18"	"nopperi"	"smooth"	"NRI"
"9-18"	"seka"	"hasty"	"SRI"
"9-18"	"kibi"	"energetic"	"SRI"
"9-18"	"shinnarishinnari"	"supple"	"RNRI"
"9-18"	"yaboyabo"	"tasteless"	"RNAdj"
"9-18"	"kokukoku"	"harsh"	"RNAdj"
"9-18"	"pata"	"sudden"	"NRI"
"9-18"	"mare"	"rare"	"NAdj"
"9-18"	"mushimushi"	"humid"	"RI"
"9-18"	"uki"	"happy"	"SRI"
"9-18"	"bassaribassari"	"resolute"	"RNRI"
"9-18"	"gashi"	"sturdy"	"NRI"
"9-18"	"berabera"	"chatty"	"RI"
"9-18"	"hisohiso"	"whispering"	"RI"
"9-18"	"garagara"	"to change ocmpletely"	"RNRI"
"9-18"	"zoku"	"vulgar"	"NAdj"
"9-18"	"boroboro"	"worn out"	"RI"
"9-18"	"bakabaka"	"stupid"	"RNAdj"
"9-18"	"gowa"	"stiff"	"SRI"
"9-18"	"gaya"	"noisy"	"SRI"
"9-18"	"moji"	"hesitant"	"SRI"
"9-18"	"furi"	"disadvantaged"	"NAdj"
"9-18"	"kakkirikakkiri"	"exact"	"RNRI"
"9-18"	"batchiri"	"perfect"	"NRI"
"9-18"	"pishapisha"	"decisive"	"RNRI"
"9-18"	"yawa"	"fragile"	"NAdj"
"9-18"	"zatsuzatsu"	"sloppy"	"RNAdj"
"9-18"	"hokahoka"	"steaming"	"RI"
"9-18"	"damedame"	"useless"	"RNAdj"
"9-18"	"rakuraku"	"comfortable"	"RNAdj"
"9-18"	"toku"	"beneficial"	"NAdj"
"9-18"	"gussurigussuri"	"fast asleep"	"RNRI"
"9-18"	"zukezuke"	"rude"	"RI"
"9-18"	"kabi"	"gaudy"	"NAdj"
