"Id"	"Word"	"TrueMeaning"	"WordType"
"6-3"	"mushi"	"humid"	"SRI"
"6-3"	"bukubuku"	"chubby"	"RI"
"6-3"	"boroboro"	"worn out"	"RI"
"6-3"	"bisshiribisshiri"	"crowded"	"RNRI"
"6-3"	"hima"	"free"	"NAdj"
"6-3"	"yura"	"wobbly"	"SRI"
"6-3"	"pishapisha"	"decisive"	"RNRI"
"6-3"	"damedame"	"useless"	"RNAdj"
"6-3"	"pata"	"sudden"	"NRI"
"6-3"	"nopperi"	"smooth"	"NRI"
"6-3"	"gowagowa"	"stiff"	"RI"
"6-3"	"gocha"	"messy"	"SRI"
"6-3"	"goso"	"whole"	"NRI"
"6-3"	"debudebu"	"fat"	"RI"
"6-3"	"yawayawa"	"fragile"	"RNAdj"
"6-3"	"kizakiza"	"smug"	"RNAdj"
"6-3"	"moji"	"hesitant"	"SRI"
"6-3"	"furifuri"	"disadvantaged"	"RNAdj"
"6-3"	"hisohiso"	"whispering"	"RI"
"6-3"	"pokapoka"	"gaping"	"RNRI"
"6-3"	"mare"	"rare"	"NAdj"
"6-3"	"hara"	"suspenseful"	"SRI"
"6-3"	"jikkuri"	"careful"	"NRI"
"6-3"	"hokahoka"	"steaming"	"RI"
"6-3"	"kabi"	"gaudy"	"NAdj"
"6-3"	"kukkiri"	"clear"	"NRI"
"6-3"	"kakkirikakkiri"	"exact"	"RNRI"
"6-3"	"kerokero"	"nonchalantly"	"RNRI"
"6-3"	"gussurigussuri"	"fast asleep"	"RNRI"
"6-3"	"potchari"	"plump"	"NRI"
"6-3"	"yaboyabo"	"tasteless"	"RNAdj"
"6-3"	"mucha"	"rash"	"NAdj"
"6-3"	"hiku"	"agitated"	"SRI"
"6-3"	"fubi"	"deficient"	"NAdj"
"6-3"	"toku"	"beneficial"	"NAdj"
"6-3"	"zatsuzatsu"	"sloppy"	"RNAdj"
"6-3"	"moji"	"hesitant"	"SRI"
"6-3"	"zatsuzatsu"	"sloppy"	"RNAdj"
"6-3"	"hokahoka"	"steaming"	"RI"
"6-3"	"boroboro"	"worn out"	"RI"
"6-3"	"hiku"	"agitated"	"SRI"
"6-3"	"toku"	"beneficial"	"NAdj"
"6-3"	"bisshiribisshiri"	"crowded"	"RNRI"
"6-3"	"pokapoka"	"gaping"	"RNRI"
"6-3"	"damedame"	"useless"	"RNAdj"
"6-3"	"mucha"	"rash"	"NAdj"
"6-3"	"kakkirikakkiri"	"exact"	"RNRI"
"6-3"	"hara"	"suspenseful"	"SRI"
"6-3"	"hima"	"free"	"NAdj"
"6-3"	"goso"	"whole"	"NRI"
"6-3"	"gocha"	"messy"	"SRI"
"6-3"	"mare"	"rare"	"NAdj"
"6-3"	"hisohiso"	"whispering"	"RI"
"6-3"	"yaboyabo"	"tasteless"	"RNAdj"
"6-3"	"gowagowa"	"stiff"	"RI"
"6-3"	"kukkiri"	"clear"	"NRI"
"6-3"	"jikkuri"	"careful"	"NRI"
"6-3"	"kabi"	"gaudy"	"NAdj"
"6-3"	"kizakiza"	"smug"	"RNAdj"
"6-3"	"nopperi"	"smooth"	"NRI"
"6-3"	"potchari"	"plump"	"NRI"
"6-3"	"pishapisha"	"decisive"	"RNRI"
"6-3"	"pata"	"sudden"	"NRI"
"6-3"	"yawayawa"	"fragile"	"RNAdj"
"6-3"	"debudebu"	"fat"	"RI"
"6-3"	"fubi"	"deficient"	"NAdj"
"6-3"	"yura"	"wobbly"	"SRI"
"6-3"	"kerokero"	"nonchalantly"	"RNRI"
"6-3"	"gussurigussuri"	"fast asleep"	"RNRI"
"6-3"	"mushi"	"humid"	"SRI"
"6-3"	"furifuri"	"disadvantaged"	"RNAdj"
"6-3"	"bukubuku"	"chubby"	"RI"
