"Id"	"Word"	"TrueMeaning"	"WordType"
"6-9"	"gocha"	"messy"	"SRI"
"6-9"	"kerokero"	"nonchalantly"	"RNRI"
"6-9"	"boroboro"	"worn out"	"RI"
"6-9"	"moji"	"hesitant"	"SRI"
"6-9"	"hara"	"suspenseful"	"SRI"
"6-9"	"yura"	"wobbly"	"SRI"
"6-9"	"mucha"	"rash"	"NAdj"
"6-9"	"jikkuri"	"careful"	"NRI"
"6-9"	"bisshiribisshiri"	"crowded"	"RNRI"
"6-9"	"yawayawa"	"fragile"	"RNAdj"
"6-9"	"gussurigussuri"	"fast asleep"	"RNRI"
"6-9"	"furifuri"	"disadvantaged"	"RNAdj"
"6-9"	"zatsuzatsu"	"sloppy"	"RNAdj"
"6-9"	"kizakiza"	"smug"	"RNAdj"
"6-9"	"fubi"	"deficient"	"NAdj"
"6-9"	"kakkirikakkiri"	"exact"	"RNRI"
"6-9"	"mushi"	"humid"	"SRI"
"6-9"	"hima"	"free"	"NAdj"
"6-9"	"bukubuku"	"chubby"	"RI"
"6-9"	"toku"	"beneficial"	"NAdj"
"6-9"	"kukkiri"	"clear"	"NRI"
"6-9"	"debudebu"	"fat"	"RI"
"6-9"	"mare"	"rare"	"NAdj"
"6-9"	"hiku"	"agitated"	"SRI"
"6-9"	"hisohiso"	"whispering"	"RI"
"6-9"	"gowagowa"	"stiff"	"RI"
"6-9"	"pokapoka"	"gaping"	"RNRI"
"6-9"	"nopperi"	"smooth"	"NRI"
"6-9"	"kabi"	"gaudy"	"NAdj"
"6-9"	"yaboyabo"	"tasteless"	"RNAdj"
"6-9"	"pata"	"sudden"	"NRI"
"6-9"	"damedame"	"useless"	"RNAdj"
"6-9"	"pishapisha"	"decisive"	"RNRI"
"6-9"	"goso"	"whole"	"NRI"
"6-9"	"hokahoka"	"steaming"	"RI"
"6-9"	"potchari"	"plump"	"NRI"
"6-9"	"mucha"	"rash"	"NAdj"
"6-9"	"goso"	"whole"	"NRI"
"6-9"	"kakkirikakkiri"	"exact"	"RNRI"
"6-9"	"damedame"	"useless"	"RNAdj"
"6-9"	"boroboro"	"worn out"	"RI"
"6-9"	"jikkuri"	"careful"	"NRI"
"6-9"	"moji"	"hesitant"	"SRI"
"6-9"	"fubi"	"deficient"	"NAdj"
"6-9"	"yaboyabo"	"tasteless"	"RNAdj"
"6-9"	"mushi"	"humid"	"SRI"
"6-9"	"gocha"	"messy"	"SRI"
"6-9"	"zatsuzatsu"	"sloppy"	"RNAdj"
"6-9"	"yura"	"wobbly"	"SRI"
"6-9"	"hokahoka"	"steaming"	"RI"
"6-9"	"gussurigussuri"	"fast asleep"	"RNRI"
"6-9"	"mare"	"rare"	"NAdj"
"6-9"	"kizakiza"	"smug"	"RNAdj"
"6-9"	"debudebu"	"fat"	"RI"
"6-9"	"pokapoka"	"gaping"	"RNRI"
"6-9"	"pata"	"sudden"	"NRI"
"6-9"	"bisshiribisshiri"	"crowded"	"RNRI"
"6-9"	"gowagowa"	"stiff"	"RI"
"6-9"	"kabi"	"gaudy"	"NAdj"
"6-9"	"kukkiri"	"clear"	"NRI"
"6-9"	"hisohiso"	"whispering"	"RI"
"6-9"	"nopperi"	"smooth"	"NRI"
"6-9"	"toku"	"beneficial"	"NAdj"
"6-9"	"hiku"	"agitated"	"SRI"
"6-9"	"hara"	"suspenseful"	"SRI"
"6-9"	"bukubuku"	"chubby"	"RI"
"6-9"	"hima"	"free"	"NAdj"
"6-9"	"yawayawa"	"fragile"	"RNAdj"
"6-9"	"kerokero"	"nonchalantly"	"RNRI"
"6-9"	"pishapisha"	"decisive"	"RNRI"
"6-9"	"potchari"	"plump"	"NRI"
"6-9"	"furifuri"	"disadvantaged"	"RNAdj"
