"Id"	"Word"	"TrueMeaning"	"WordType"	"TrialNum"
"9982-4"	"kadokado"	"excessive"	"RNAdj"	1
"9982-4"	"pisha"	"decisive"	"NRI"	2
"9982-4"	"gayagaya"	"noisy"	"RI"	3
"9982-4"	"gaku"	"dejected"	"NRI"	4
"9982-4"	"batchiribatchiri"	"perfect"	"RNRI"	5
"9982-4"	"muku"	"pure"	"NAdj"	6
"9982-4"	"zuke"	"rude"	"SRI"	7
"9982-4"	"furi"	"disadvantaged"	"NAdj"	8
"9982-4"	"gosogoso"	"whole"	"RNRI"	9
"9982-4"	"zatsu"	"sloppy"	"NAdj"	10
"9982-4"	"kero"	"nonchalantly"	"NRI"	11
"9982-4"	"tsuyatsuya"	"glossy"	"RI"	12
"9982-4"	"buku"	"chubby"	"SRI"	13
"9982-4"	"jimi"	"subdued"	"NAdj"	14
"9982-4"	"hikuhiku"	"agitated"	"RI"	15
"9982-4"	"kukkirikukkiri"	"clear"	"RNRI"	16
"9982-4"	"berabera"	"chatty"	"RI"	17
"9982-4"	"yawayawa"	"fragile"	"RNAdj"	18
"9982-4"	"boro"	"worn out"	"SRI"	19
"9982-4"	"shinnarishinnari"	"supple"	"RNRI"	20
"9982-4"	"mushi"	"humid"	"SRI"	21
"9982-4"	"muchamucha"	"rash"	"RNAdj"	22
"9982-4"	"bakabaka"	"stupid"	"RNAdj"	23
"9982-4"	"jikkuri"	"careful"	"NRI"	24
"9982-4"	"kero"	"nonchalantly"	"NRI"	25
"9982-4"	"batchiribatchiri"	"perfect"	"RNRI"	26
"9982-4"	"gayagaya"	"noisy"	"RI"	27
"9982-4"	"yawayawa"	"fragile"	"RNAdj"	28
"9982-4"	"muku"	"pure"	"NAdj"	29
"9982-4"	"gosogoso"	"whole"	"RNRI"	30
"9982-4"	"bakabaka"	"stupid"	"RNAdj"	31
"9982-4"	"jimi"	"subdued"	"NAdj"	32
"9982-4"	"mushi"	"humid"	"SRI"	33
"9982-4"	"muchamucha"	"rash"	"RNAdj"	34
"9982-4"	"furi"	"disadvantaged"	"NAdj"	35
"9982-4"	"kadokado"	"excessive"	"RNAdj"	36
"9982-4"	"kukkirikukkiri"	"clear"	"RNRI"	37
"9982-4"	"pisha"	"decisive"	"NRI"	38
"9982-4"	"gaku"	"dejected"	"NRI"	39
"9982-4"	"buku"	"chubby"	"SRI"	40
"9982-4"	"tsuyatsuya"	"glossy"	"RI"	41
"9982-4"	"berabera"	"chatty"	"RI"	42
"9982-4"	"hikuhiku"	"agitated"	"RI"	43
"9982-4"	"zatsu"	"sloppy"	"NAdj"	44
"9982-4"	"boro"	"worn out"	"SRI"	45
"9982-4"	"zuke"	"rude"	"SRI"	46
"9982-4"	"jikkuri"	"careful"	"NRI"	47
"9982-4"	"shinnarishinnari"	"supple"	"RNRI"	48
