"Id"	"Word"	"TrueMeaning"	"WordType"	"TrialNum"
"539-7"	"fubifubi"	"deficient"	"RNAdj"	1
"539-7"	"toku"	"beneficial"	"NAdj"	2
"539-7"	"bisshiribisshiri"	"crowded"	"RNRI"	3
"539-7"	"bassari"	"resolute"	"NRI"	4
"539-7"	"baka"	"stupid"	"NAdj"	5
"539-7"	"hikuhiku"	"agitated"	"RI"	6
"539-7"	"rakuraku"	"comfortable"	"RNAdj"	7
"539-7"	"kabikabi"	"gaudy"	"RNAdj"	8
"539-7"	"musumusu"	"sullen"	"RNRI"	9
"539-7"	"debu"	"fat"	"SRI"	10
"539-7"	"kokukoku"	"harsh"	"RNAdj"	11
"539-7"	"buruburu"	"shivering"	"RI"	12
"539-7"	"jimi"	"subdued"	"NAdj"	13
"539-7"	"gara"	"to change ocmpletely"	"NRI"	14
"539-7"	"zoku"	"vulgar"	"NAdj"	15
"539-7"	"jikkuri"	"careful"	"NRI"	16
"539-7"	"uki"	"happy"	"SRI"	17
"539-7"	"patapata"	"sudden"	"RNRI"	18
"539-7"	"mojimoji"	"hesitant"	"RI"	19
"539-7"	"zukezuke"	"rude"	"RI"	20
"539-7"	"gussurigussuri"	"fast asleep"	"RNRI"	21
"539-7"	"bera"	"chatty"	"SRI"	22
"539-7"	"hiso"	"whispering"	"SRI"	23
"539-7"	"gashi"	"sturdy"	"NRI"	24
"539-7"	"bassari"	"resolute"	"NRI"	25
"539-7"	"hikuhiku"	"agitated"	"RI"	26
"539-7"	"rakuraku"	"comfortable"	"RNAdj"	27
"539-7"	"jikkuri"	"careful"	"NRI"	28
"539-7"	"gashi"	"sturdy"	"NRI"	29
"539-7"	"bera"	"chatty"	"SRI"	30
"539-7"	"gussurigussuri"	"fast asleep"	"RNRI"	31
"539-7"	"debu"	"fat"	"SRI"	32
"539-7"	"kabikabi"	"gaudy"	"RNAdj"	33
"539-7"	"toku"	"beneficial"	"NAdj"	34
"539-7"	"fubifubi"	"deficient"	"RNAdj"	35
"539-7"	"jimi"	"subdued"	"NAdj"	36
"539-7"	"patapata"	"sudden"	"RNRI"	37
"539-7"	"musumusu"	"sullen"	"RNRI"	38
"539-7"	"zoku"	"vulgar"	"NAdj"	39
"539-7"	"zukezuke"	"rude"	"RI"	40
"539-7"	"mojimoji"	"hesitant"	"RI"	41
"539-7"	"kokukoku"	"harsh"	"RNAdj"	42
"539-7"	"gara"	"to change ocmpletely"	"NRI"	43
"539-7"	"baka"	"stupid"	"NAdj"	44
"539-7"	"buruburu"	"shivering"	"RI"	45
"539-7"	"uki"	"happy"	"SRI"	46
"539-7"	"hiso"	"whispering"	"SRI"	47
"539-7"	"bisshiribisshiri"	"crowded"	"RNRI"	48
