"Id"	"Word"	"TrueMeaning"	"WordType"
"23-18"	"bukubuku"	"chubby"	"RI"
"23-18"	"zoku"	"vulgar"	"NAdj"
"23-18"	"musu"	"sullen"	"NRI"
"23-18"	"rakuraku"	"comfortable"	"RNAdj"
"23-18"	"kado"	"excessive"	"NAdj"
"23-18"	"kakkirikakkiri"	"exact"	"RNRI"
"23-18"	"shinnari"	"supple"	"NRI"
"23-18"	"kabikabi"	"gaudy"	"RNAdj"
"23-18"	"debu"	"fat"	"SRI"
"23-18"	"pisha"	"decisive"	"NRI"
"23-18"	"jikkuri"	"careful"	"NRI"
"23-18"	"ukiuki"	"happy"	"RI"
"23-18"	"fubifubi"	"deficient"	"RNAdj"
"23-18"	"goso"	"whole"	"NRI"
"23-18"	"bera"	"chatty"	"SRI"
"23-18"	"kibi"	"energetic"	"SRI"
"23-18"	"gowagowa"	"stiff"	"RI"
"23-18"	"patapata"	"sudden"	"RNRI"
"23-18"	"jimi"	"subdued"	"NAdj"
"23-18"	"batchiribatchiri"	"perfect"	"RNRI"
"23-18"	"maremare"	"rare"	"RNAdj"
"23-18"	"muri"	"impossible"	"NAdj"
"23-18"	"hiso"	"whispering"	"SRI"
"23-18"	"hoka"	"steaming"	"SRI"
"23-18"	"bassaribassari"	"resolute"	"RNRI"
"23-18"	"yawayawa"	"fragile"	"RNAdj"
"23-18"	"baka"	"stupid"	"NAdj"
"23-18"	"gochagocha"	"messy"	"RI"
"23-18"	"mushi"	"humid"	"SRI"
"23-18"	"mucha"	"rash"	"NAdj"
"23-18"	"tsuyatsuya"	"glossy"	"RI"
"23-18"	"gara"	"to change ocmpletely"	"NRI"
"23-18"	"kokukoku"	"harsh"	"RNAdj"
"23-18"	"kerokero"	"nonchalantly"	"RNRI"
"23-18"	"nopperinopperi"	"smooth"	"RNRI"
"23-18"	"boroboro"	"worn out"	"RI"
"23-18"	"musu"	"sullen"	"NRI"
"23-18"	"jikkuri"	"careful"	"NRI"
"23-18"	"hoka"	"steaming"	"SRI"
"23-18"	"kabikabi"	"gaudy"	"RNAdj"
"23-18"	"shinnari"	"supple"	"NRI"
"23-18"	"baka"	"stupid"	"NAdj"
"23-18"	"maremare"	"rare"	"RNAdj"
"23-18"	"bera"	"chatty"	"SRI"
"23-18"	"kerokero"	"nonchalantly"	"RNRI"
"23-18"	"tsuyatsuya"	"glossy"	"RI"
"23-18"	"hiso"	"whispering"	"SRI"
"23-18"	"pisha"	"decisive"	"NRI"
"23-18"	"ukiuki"	"happy"	"RI"
"23-18"	"boroboro"	"worn out"	"RI"
"23-18"	"kado"	"excessive"	"NAdj"
"23-18"	"debu"	"fat"	"SRI"
"23-18"	"gowagowa"	"stiff"	"RI"
"23-18"	"kibi"	"energetic"	"SRI"
"23-18"	"bukubuku"	"chubby"	"RI"
"23-18"	"kokukoku"	"harsh"	"RNAdj"
"23-18"	"bassaribassari"	"resolute"	"RNRI"
"23-18"	"yawayawa"	"fragile"	"RNAdj"
"23-18"	"fubifubi"	"deficient"	"RNAdj"
"23-18"	"kakkirikakkiri"	"exact"	"RNRI"
"23-18"	"rakuraku"	"comfortable"	"RNAdj"
"23-18"	"gochagocha"	"messy"	"RI"
"23-18"	"nopperinopperi"	"smooth"	"RNRI"
"23-18"	"patapata"	"sudden"	"RNRI"
"23-18"	"muri"	"impossible"	"NAdj"
"23-18"	"jimi"	"subdued"	"NAdj"
"23-18"	"zoku"	"vulgar"	"NAdj"
"23-18"	"mucha"	"rash"	"NAdj"
"23-18"	"batchiribatchiri"	"perfect"	"RNRI"
"23-18"	"gara"	"to change ocmpletely"	"NRI"
"23-18"	"goso"	"whole"	"NRI"
"23-18"	"mushi"	"humid"	"SRI"
