"Id"	"Word"	"TrueMeaning"	"WordType"
"2-20"	"harahara"	"suspenseful"	"RI"
"2-20"	"mushi"	"humid"	"SRI"
"2-20"	"shinnarishinnari"	"supple"	"RNRI"
"2-20"	"bisshiribisshiri"	"crowded"	"RNRI"
"2-20"	"tsuyatsuya"	"glossy"	"RI"
"2-20"	"gaku"	"dejected"	"NRI"
"2-20"	"himahima"	"free"	"RNAdj"
"2-20"	"hiku"	"agitated"	"SRI"
"2-20"	"gochagocha"	"messy"	"RI"
"2-20"	"potcharipotchari"	"plump"	"RNRI"
"2-20"	"mucha"	"rash"	"NAdj"
"2-20"	"tokutoku"	"beneficial"	"RNAdj"
"2-20"	"nopperi"	"smooth"	"NRI"
"2-20"	"garagara"	"to change ocmpletely"	"RNRI"
"2-20"	"baka"	"stupid"	"NAdj"
"2-20"	"hiso"	"whispering"	"SRI"
"2-20"	"kero"	"nonchalantly"	"NRI"
"2-20"	"uki"	"happy"	"SRI"
"2-20"	"zatsuzatsu"	"sloppy"	"RNAdj"
"2-20"	"murimuri"	"impossible"	"RNAdj"
"2-20"	"zoku"	"vulgar"	"NAdj"
"2-20"	"koku"	"harsh"	"NAdj"
"2-20"	"kachinkachin"	"offended"	"RNRI"
"2-20"	"dame"	"useless"	"NAdj"
"2-20"	"yawayawa"	"fragile"	"RNAdj"
"2-20"	"musu"	"sullen"	"NRI"
"2-20"	"sekaseka"	"hasty"	"RI"
"2-20"	"pokapoka"	"gaping"	"RNRI"
"2-20"	"buru"	"shivering"	"SRI"
"2-20"	"zuke"	"rude"	"SRI"
"2-20"	"bassari"	"resolute"	"NRI"
"2-20"	"jimi"	"subdued"	"NAdj"
"2-20"	"yurayura"	"wobbly"	"RI"
"2-20"	"boroboro"	"worn out"	"RI"
"2-20"	"maremare"	"rare"	"RNAdj"
"2-20"	"pata"	"sudden"	"NRI"
"2-20"	"yurayura"	"wobbly"	"RI"
"2-20"	"shinnarishinnari"	"supple"	"RNRI"
"2-20"	"hiso"	"whispering"	"SRI"
"2-20"	"buru"	"shivering"	"SRI"
"2-20"	"bisshiribisshiri"	"crowded"	"RNRI"
"2-20"	"uki"	"happy"	"SRI"
"2-20"	"sekaseka"	"hasty"	"RI"
"2-20"	"yawayawa"	"fragile"	"RNAdj"
"2-20"	"pokapoka"	"gaping"	"RNRI"
"2-20"	"kachinkachin"	"offended"	"RNRI"
"2-20"	"pata"	"sudden"	"NRI"
"2-20"	"gaku"	"dejected"	"NRI"
"2-20"	"zuke"	"rude"	"SRI"
"2-20"	"musu"	"sullen"	"NRI"
"2-20"	"hiku"	"agitated"	"SRI"
"2-20"	"mushi"	"humid"	"SRI"
"2-20"	"himahima"	"free"	"RNAdj"
"2-20"	"zatsuzatsu"	"sloppy"	"RNAdj"
"2-20"	"mucha"	"rash"	"NAdj"
"2-20"	"tsuyatsuya"	"glossy"	"RI"
"2-20"	"bassari"	"resolute"	"NRI"
"2-20"	"jimi"	"subdued"	"NAdj"
"2-20"	"murimuri"	"impossible"	"RNAdj"
"2-20"	"harahara"	"suspenseful"	"RI"
"2-20"	"kero"	"nonchalantly"	"NRI"
"2-20"	"nopperi"	"smooth"	"NRI"
"2-20"	"potcharipotchari"	"plump"	"RNRI"
"2-20"	"boroboro"	"worn out"	"RI"
"2-20"	"koku"	"harsh"	"NAdj"
"2-20"	"zoku"	"vulgar"	"NAdj"
"2-20"	"garagara"	"to change ocmpletely"	"RNRI"
"2-20"	"baka"	"stupid"	"NAdj"
"2-20"	"gochagocha"	"messy"	"RI"
"2-20"	"tokutoku"	"beneficial"	"RNAdj"
"2-20"	"dame"	"useless"	"NAdj"
"2-20"	"maremare"	"rare"	"RNAdj"
