"Id"	"Word"	"TrueMeaning"	"WordType"	"TrialNum"
"451-9"	"goso"	"whole"	"NRI"	1
"451-9"	"jimijimi"	"subdued"	"RNAdj"	2
"451-9"	"gayagaya"	"noisy"	"RI"	3
"451-9"	"bera"	"chatty"	"SRI"	4
"451-9"	"shinnari"	"supple"	"NRI"	5
"451-9"	"buru"	"shivering"	"SRI"	6
"451-9"	"zokuzoku"	"vulgar"	"RNAdj"	7
"451-9"	"potcharipotchari"	"plump"	"RNRI"	8
"451-9"	"zatsu"	"sloppy"	"NAdj"	9
"451-9"	"muri"	"impossible"	"NAdj"	10
"451-9"	"yawayawa"	"fragile"	"RNAdj"	11
"451-9"	"moji"	"hesitant"	"SRI"	12
"451-9"	"boroboro"	"worn out"	"RI"	13
"451-9"	"garagara"	"to change ocmpletely"	"RNRI"	14
"451-9"	"poka"	"gaping"	"NRI"	15
"451-9"	"hisohiso"	"whispering"	"RI"	16
"451-9"	"kero"	"nonchalantly"	"NRI"	17
"451-9"	"yura"	"wobbly"	"SRI"	18
"451-9"	"damedame"	"useless"	"RNAdj"	19
"451-9"	"gussurigussuri"	"fast asleep"	"RNRI"	20
"451-9"	"bisshiribisshiri"	"crowded"	"RNRI"	21
"451-9"	"koku"	"harsh"	"NAdj"	22
"451-9"	"kabi"	"gaudy"	"NAdj"	23
"451-9"	"harahara"	"suspenseful"	"RI"	24
"451-9"	"goso"	"whole"	"NRI"	25
"451-9"	"zokuzoku"	"vulgar"	"RNAdj"	26
"451-9"	"moji"	"hesitant"	"SRI"	27
"451-9"	"gayagaya"	"noisy"	"RI"	28
"451-9"	"bisshiribisshiri"	"crowded"	"RNRI"	29
"451-9"	"garagara"	"to change ocmpletely"	"RNRI"	30
"451-9"	"poka"	"gaping"	"NRI"	31
"451-9"	"buru"	"shivering"	"SRI"	32
"451-9"	"jimijimi"	"subdued"	"RNAdj"	33
"451-9"	"yura"	"wobbly"	"SRI"	34
"451-9"	"zatsu"	"sloppy"	"NAdj"	35
"451-9"	"gussurigussuri"	"fast asleep"	"RNRI"	36
"451-9"	"kabi"	"gaudy"	"NAdj"	37
"451-9"	"bera"	"chatty"	"SRI"	38
"451-9"	"shinnari"	"supple"	"NRI"	39
"451-9"	"koku"	"harsh"	"NAdj"	40
"451-9"	"damedame"	"useless"	"RNAdj"	41
"451-9"	"hisohiso"	"whispering"	"RI"	42
"451-9"	"harahara"	"suspenseful"	"RI"	43
"451-9"	"potcharipotchari"	"plump"	"RNRI"	44
"451-9"	"kero"	"nonchalantly"	"NRI"	45
"451-9"	"boroboro"	"worn out"	"RI"	46
"451-9"	"muri"	"impossible"	"NAdj"	47
"451-9"	"yawayawa"	"fragile"	"RNAdj"	48
