"Id"	"Word"	"TrueMeaning"	"WordType"
"21-19"	"baka"	"stupid"	"NAdj"
"21-19"	"tsuyatsuya"	"glossy"	"RI"
"21-19"	"pishapisha"	"decisive"	"RNRI"
"21-19"	"kachin"	"offended"	"NRI"
"21-19"	"gosogoso"	"whole"	"RNRI"
"21-19"	"yura"	"wobbly"	"SRI"
"21-19"	"boroboro"	"worn out"	"RI"
"21-19"	"gussuri"	"fast asleep"	"NRI"
"21-19"	"kabikabi"	"gaudy"	"RNAdj"
"21-19"	"poka"	"gaping"	"NRI"
"21-19"	"yawayawa"	"fragile"	"RNAdj"
"21-19"	"muri"	"impossible"	"NAdj"
"21-19"	"furifuri"	"disadvantaged"	"RNAdj"
"21-19"	"seka"	"hasty"	"SRI"
"21-19"	"buku"	"chubby"	"SRI"
"21-19"	"harahara"	"suspenseful"	"RI"
"21-19"	"damedame"	"useless"	"RNAdj"
"21-19"	"muchamucha"	"rash"	"RNAdj"
"21-19"	"buruburu"	"shivering"	"RI"
"21-19"	"nopperinopperi"	"smooth"	"RNRI"
"21-19"	"bera"	"chatty"	"SRI"
"21-19"	"bisshiri"	"crowded"	"NRI"
"21-19"	"raku"	"comfortable"	"NAdj"
"21-19"	"gaya"	"noisy"	"SRI"
"21-19"	"zoku"	"vulgar"	"NAdj"
"21-19"	"jikkuri"	"careful"	"NRI"
"21-19"	"fubi"	"deficient"	"NAdj"
"21-19"	"mare"	"rare"	"NAdj"
"21-19"	"hisohiso"	"whispering"	"RI"
"21-19"	"shinnarishinnari"	"supple"	"RNRI"
"21-19"	"potcharipotchari"	"plump"	"RNRI"
"21-19"	"kukkiri"	"clear"	"NRI"
"21-19"	"musumusu"	"sullen"	"RNRI"
"21-19"	"zatsuzatsu"	"sloppy"	"RNAdj"
"21-19"	"gowa"	"stiff"	"SRI"
"21-19"	"kibikibi"	"energetic"	"RI"
"21-19"	"bera"	"chatty"	"SRI"
"21-19"	"fubi"	"deficient"	"NAdj"
"21-19"	"jikkuri"	"careful"	"NRI"
"21-19"	"gosogoso"	"whole"	"RNRI"
"21-19"	"seka"	"hasty"	"SRI"
"21-19"	"nopperinopperi"	"smooth"	"RNRI"
"21-19"	"harahara"	"suspenseful"	"RI"
"21-19"	"shinnarishinnari"	"supple"	"RNRI"
"21-19"	"boroboro"	"worn out"	"RI"
"21-19"	"poka"	"gaping"	"NRI"
"21-19"	"furifuri"	"disadvantaged"	"RNAdj"
"21-19"	"buruburu"	"shivering"	"RI"
"21-19"	"bisshiri"	"crowded"	"NRI"
"21-19"	"pishapisha"	"decisive"	"RNRI"
"21-19"	"raku"	"comfortable"	"NAdj"
"21-19"	"muri"	"impossible"	"NAdj"
"21-19"	"musumusu"	"sullen"	"RNRI"
"21-19"	"gowa"	"stiff"	"SRI"
"21-19"	"buku"	"chubby"	"SRI"
"21-19"	"potcharipotchari"	"plump"	"RNRI"
"21-19"	"baka"	"stupid"	"NAdj"
"21-19"	"zatsuzatsu"	"sloppy"	"RNAdj"
"21-19"	"gaya"	"noisy"	"SRI"
"21-19"	"gussuri"	"fast asleep"	"NRI"
"21-19"	"tsuyatsuya"	"glossy"	"RI"
"21-19"	"hisohiso"	"whispering"	"RI"
"21-19"	"kachin"	"offended"	"NRI"
"21-19"	"kibikibi"	"energetic"	"RI"
"21-19"	"muchamucha"	"rash"	"RNAdj"
"21-19"	"yawayawa"	"fragile"	"RNAdj"
"21-19"	"zoku"	"vulgar"	"NAdj"
"21-19"	"yura"	"wobbly"	"SRI"
"21-19"	"mare"	"rare"	"NAdj"
"21-19"	"damedame"	"useless"	"RNAdj"
"21-19"	"kabikabi"	"gaudy"	"RNAdj"
"21-19"	"kukkiri"	"clear"	"NRI"
