"Id"	"Word"	"TrueMeaning"	"WordType"	"TrialNum"
"8000-2"	"dame"	"useless"	"NAdj"	1
"8000-2"	"moji"	"hesitant"	"SRI"	2
"8000-2"	"muchamucha"	"rash"	"RNAdj"	3
"8000-2"	"pishapisha"	"decisive"	"RNRI"	4
"8000-2"	"musu"	"sullen"	"NRI"	5
"8000-2"	"gashigashi"	"sturdy"	"RNRI"	6
"8000-2"	"furifuri"	"disadvantaged"	"RNAdj"	7
"8000-2"	"kachinkachin"	"offended"	"RNRI"	8
"8000-2"	"kakkirikakkiri"	"exact"	"RNRI"	9
"8000-2"	"kiza"	"smug"	"NAdj"	10
"8000-2"	"hiku"	"agitated"	"SRI"	11
"8000-2"	"hisohiso"	"whispering"	"RI"	12
"8000-2"	"pata"	"sudden"	"NRI"	13
"8000-2"	"tsuya"	"glossy"	"SRI"	14
"8000-2"	"raku"	"comfortable"	"NAdj"	15
"8000-2"	"gayagaya"	"noisy"	"RI"	16
"8000-2"	"mushimushi"	"humid"	"RI"	17
"8000-2"	"kukkiri"	"clear"	"NRI"	18
"8000-2"	"zoku"	"vulgar"	"NAdj"	19
"8000-2"	"ukiuki"	"happy"	"RI"	20
"8000-2"	"kadokado"	"excessive"	"RNAdj"	21
"8000-2"	"gocha"	"messy"	"SRI"	22
"8000-2"	"nopperi"	"smooth"	"NRI"	23
"8000-2"	"yaboyabo"	"tasteless"	"RNAdj"	24
"8000-2"	"zoku"	"vulgar"	"NAdj"	25
"8000-2"	"gashigashi"	"sturdy"	"RNRI"	26
"8000-2"	"pata"	"sudden"	"NRI"	27
"8000-2"	"kakkirikakkiri"	"exact"	"RNRI"	28
"8000-2"	"nopperi"	"smooth"	"NRI"	29
"8000-2"	"kiza"	"smug"	"NAdj"	30
"8000-2"	"raku"	"comfortable"	"NAdj"	31
"8000-2"	"kachinkachin"	"offended"	"RNRI"	32
"8000-2"	"tsuya"	"glossy"	"SRI"	33
"8000-2"	"kadokado"	"excessive"	"RNAdj"	34
"8000-2"	"mushimushi"	"humid"	"RI"	35
"8000-2"	"yaboyabo"	"tasteless"	"RNAdj"	36
"8000-2"	"moji"	"hesitant"	"SRI"	37
"8000-2"	"hisohiso"	"whispering"	"RI"	38
"8000-2"	"pishapisha"	"decisive"	"RNRI"	39
"8000-2"	"dame"	"useless"	"NAdj"	40
"8000-2"	"hiku"	"agitated"	"SRI"	41
"8000-2"	"gocha"	"messy"	"SRI"	42
"8000-2"	"kukkiri"	"clear"	"NRI"	43
"8000-2"	"gayagaya"	"noisy"	"RI"	44
"8000-2"	"musu"	"sullen"	"NRI"	45
"8000-2"	"muchamucha"	"rash"	"RNAdj"	46
"8000-2"	"furifuri"	"disadvantaged"	"RNAdj"	47
"8000-2"	"ukiuki"	"happy"	"RI"	48
