"Id"	"Word"	"TrueMeaning"	"WordType"
"21-13"	"tsuyatsuya"	"glossy"	"RI"
"21-13"	"gowa"	"stiff"	"SRI"
"21-13"	"raku"	"comfortable"	"NAdj"
"21-13"	"bisshiri"	"crowded"	"NRI"
"21-13"	"zoku"	"vulgar"	"NAdj"
"21-13"	"kabikabi"	"gaudy"	"RNAdj"
"21-13"	"bera"	"chatty"	"SRI"
"21-13"	"yawayawa"	"fragile"	"RNAdj"
"21-13"	"muri"	"impossible"	"NAdj"
"21-13"	"harahara"	"suspenseful"	"RI"
"21-13"	"gosogoso"	"whole"	"RNRI"
"21-13"	"furifuri"	"disadvantaged"	"RNAdj"
"21-13"	"shinnarishinnari"	"supple"	"RNRI"
"21-13"	"nopperinopperi"	"smooth"	"RNRI"
"21-13"	"hisohiso"	"whispering"	"RI"
"21-13"	"damedame"	"useless"	"RNAdj"
"21-13"	"boroboro"	"worn out"	"RI"
"21-13"	"potcharipotchari"	"plump"	"RNRI"
"21-13"	"pishapisha"	"decisive"	"RNRI"
"21-13"	"gaya"	"noisy"	"SRI"
"21-13"	"buku"	"chubby"	"SRI"
"21-13"	"mare"	"rare"	"NAdj"
"21-13"	"muchamucha"	"rash"	"RNAdj"
"21-13"	"poka"	"gaping"	"NRI"
"21-13"	"seka"	"hasty"	"SRI"
"21-13"	"kachin"	"offended"	"NRI"
"21-13"	"fubi"	"deficient"	"NAdj"
"21-13"	"musumusu"	"sullen"	"RNRI"
"21-13"	"buruburu"	"shivering"	"RI"
"21-13"	"kukkiri"	"clear"	"NRI"
"21-13"	"yura"	"wobbly"	"SRI"
"21-13"	"zatsuzatsu"	"sloppy"	"RNAdj"
"21-13"	"baka"	"stupid"	"NAdj"
"21-13"	"gussuri"	"fast asleep"	"NRI"
"21-13"	"kibikibi"	"energetic"	"RI"
"21-13"	"jikkuri"	"careful"	"NRI"
"21-13"	"poka"	"gaping"	"NRI"
"21-13"	"kibikibi"	"energetic"	"RI"
"21-13"	"boroboro"	"worn out"	"RI"
"21-13"	"seka"	"hasty"	"SRI"
"21-13"	"gowa"	"stiff"	"SRI"
"21-13"	"mare"	"rare"	"NAdj"
"21-13"	"fubi"	"deficient"	"NAdj"
"21-13"	"bisshiri"	"crowded"	"NRI"
"21-13"	"bera"	"chatty"	"SRI"
"21-13"	"potcharipotchari"	"plump"	"RNRI"
"21-13"	"gussuri"	"fast asleep"	"NRI"
"21-13"	"kukkiri"	"clear"	"NRI"
"21-13"	"baka"	"stupid"	"NAdj"
"21-13"	"buruburu"	"shivering"	"RI"
"21-13"	"nopperinopperi"	"smooth"	"RNRI"
"21-13"	"damedame"	"useless"	"RNAdj"
"21-13"	"musumusu"	"sullen"	"RNRI"
"21-13"	"yawayawa"	"fragile"	"RNAdj"
"21-13"	"raku"	"comfortable"	"NAdj"
"21-13"	"shinnarishinnari"	"supple"	"RNRI"
"21-13"	"zoku"	"vulgar"	"NAdj"
"21-13"	"pishapisha"	"decisive"	"RNRI"
"21-13"	"hisohiso"	"whispering"	"RI"
"21-13"	"gosogoso"	"whole"	"RNRI"
"21-13"	"gaya"	"noisy"	"SRI"
"21-13"	"muri"	"impossible"	"NAdj"
"21-13"	"kabikabi"	"gaudy"	"RNAdj"
"21-13"	"tsuyatsuya"	"glossy"	"RI"
"21-13"	"buku"	"chubby"	"SRI"
"21-13"	"zatsuzatsu"	"sloppy"	"RNAdj"
"21-13"	"kachin"	"offended"	"NRI"
"21-13"	"furifuri"	"disadvantaged"	"RNAdj"
"21-13"	"jikkuri"	"careful"	"NRI"
"21-13"	"yura"	"wobbly"	"SRI"
"21-13"	"muchamucha"	"rash"	"RNAdj"
"21-13"	"harahara"	"suspenseful"	"RI"
