"Id"	"Word"	"TrueMeaning"	"WordType"	"TrialNum"
"3815-9"	"raku"	"comfortable"	"NAdj"	1
"3815-9"	"mukumuku"	"pure"	"RNAdj"	2
"3815-9"	"hisohiso"	"whispering"	"RI"	3
"3815-9"	"mare"	"rare"	"NAdj"	4
"3815-9"	"kibi"	"energetic"	"SRI"	5
"3815-9"	"jikkuri"	"careful"	"NRI"	6
"3815-9"	"hima"	"free"	"NAdj"	7
"3815-9"	"debudebu"	"fat"	"RI"	8
"3815-9"	"baka"	"stupid"	"NAdj"	9
"3815-9"	"shinnarishinnari"	"supple"	"RNRI"	10
"3815-9"	"tsuyatsuya"	"glossy"	"RI"	11
"3815-9"	"potcharipotchari"	"plump"	"RNRI"	12
"3815-9"	"kabikabi"	"gaudy"	"RNAdj"	13
"3815-9"	"uki"	"happy"	"SRI"	14
"3815-9"	"gakugaku"	"dejected"	"RNRI"	15
"3815-9"	"hara"	"suspenseful"	"SRI"	16
"3815-9"	"bisshiribisshiri"	"crowded"	"RNRI"	17
"3815-9"	"muchamucha"	"rash"	"RNAdj"	18
"3815-9"	"pisha"	"decisive"	"NRI"	19
"3815-9"	"poka"	"gaping"	"NRI"	20
"3815-9"	"nopperi"	"smooth"	"NRI"	21
"3815-9"	"gowagowa"	"stiff"	"RI"	22
"3815-9"	"furifuri"	"disadvantaged"	"RNAdj"	23
"3815-9"	"buku"	"chubby"	"SRI"	24
"3815-9"	"muchamucha"	"rash"	"RNAdj"	25
"3815-9"	"debudebu"	"fat"	"RI"	26
"3815-9"	"hisohiso"	"whispering"	"RI"	27
"3815-9"	"mukumuku"	"pure"	"RNAdj"	28
"3815-9"	"mare"	"rare"	"NAdj"	29
"3815-9"	"shinnarishinnari"	"supple"	"RNRI"	30
"3815-9"	"poka"	"gaping"	"NRI"	31
"3815-9"	"gakugaku"	"dejected"	"RNRI"	32
"3815-9"	"gowagowa"	"stiff"	"RI"	33
"3815-9"	"furifuri"	"disadvantaged"	"RNAdj"	34
"3815-9"	"tsuyatsuya"	"glossy"	"RI"	35
"3815-9"	"hima"	"free"	"NAdj"	36
"3815-9"	"buku"	"chubby"	"SRI"	37
"3815-9"	"hara"	"suspenseful"	"SRI"	38
"3815-9"	"nopperi"	"smooth"	"NRI"	39
"3815-9"	"bisshiribisshiri"	"crowded"	"RNRI"	40
"3815-9"	"baka"	"stupid"	"NAdj"	41
"3815-9"	"potcharipotchari"	"plump"	"RNRI"	42
"3815-9"	"pisha"	"decisive"	"NRI"	43
"3815-9"	"jikkuri"	"careful"	"NRI"	44
"3815-9"	"uki"	"happy"	"SRI"	45
"3815-9"	"raku"	"comfortable"	"NAdj"	46
"3815-9"	"kabikabi"	"gaudy"	"RNAdj"	47
"3815-9"	"kibi"	"energetic"	"SRI"	48
