"Id"	"Word"	"TrueMeaning"	"WordType"	"TrialNum"
"5336-6"	"fubifubi"	"deficient"	"RNAdj"	1
"5336-6"	"kibi"	"energetic"	"SRI"	2
"5336-6"	"nopperi"	"smooth"	"NRI"	3
"5336-6"	"murimuri"	"impossible"	"RNAdj"	4
"5336-6"	"yawa"	"fragile"	"NAdj"	5
"5336-6"	"zuke"	"rude"	"SRI"	6
"5336-6"	"gashigashi"	"sturdy"	"RNRI"	7
"5336-6"	"zatsu"	"sloppy"	"NAdj"	8
"5336-6"	"poka"	"gaping"	"NRI"	9
"5336-6"	"maremare"	"rare"	"RNAdj"	10
"5336-6"	"bassari"	"resolute"	"NRI"	11
"5336-6"	"mukumuku"	"pure"	"RNAdj"	12
"5336-6"	"jimi"	"subdued"	"NAdj"	13
"5336-6"	"debudebu"	"fat"	"RI"	14
"5336-6"	"bisshiribisshiri"	"crowded"	"RNRI"	15
"5336-6"	"gowagowa"	"stiff"	"RI"	16
"5336-6"	"mojimoji"	"hesitant"	"RI"	17
"5336-6"	"mucha"	"rash"	"NAdj"	18
"5336-6"	"hokahoka"	"steaming"	"RI"	19
"5336-6"	"gosogoso"	"whole"	"RNRI"	20
"5336-6"	"gocha"	"messy"	"SRI"	21
"5336-6"	"gakugaku"	"dejected"	"RNRI"	22
"5336-6"	"mushi"	"humid"	"SRI"	23
"5336-6"	"pisha"	"decisive"	"NRI"	24
"5336-6"	"murimuri"	"impossible"	"RNAdj"	25
"5336-6"	"mushi"	"humid"	"SRI"	26
"5336-6"	"jimi"	"subdued"	"NAdj"	27
"5336-6"	"mucha"	"rash"	"NAdj"	28
"5336-6"	"mukumuku"	"pure"	"RNAdj"	29
"5336-6"	"mojimoji"	"hesitant"	"RI"	30
"5336-6"	"pisha"	"decisive"	"NRI"	31
"5336-6"	"nopperi"	"smooth"	"NRI"	32
"5336-6"	"gowagowa"	"stiff"	"RI"	33
"5336-6"	"fubifubi"	"deficient"	"RNAdj"	34
"5336-6"	"kibi"	"energetic"	"SRI"	35
"5336-6"	"maremare"	"rare"	"RNAdj"	36
"5336-6"	"debudebu"	"fat"	"RI"	37
"5336-6"	"gakugaku"	"dejected"	"RNRI"	38
"5336-6"	"bassari"	"resolute"	"NRI"	39
"5336-6"	"bisshiribisshiri"	"crowded"	"RNRI"	40
"5336-6"	"zuke"	"rude"	"SRI"	41
"5336-6"	"gocha"	"messy"	"SRI"	42
"5336-6"	"hokahoka"	"steaming"	"RI"	43
"5336-6"	"gosogoso"	"whole"	"RNRI"	44
"5336-6"	"poka"	"gaping"	"NRI"	45
"5336-6"	"zatsu"	"sloppy"	"NAdj"	46
"5336-6"	"gashigashi"	"sturdy"	"RNRI"	47
"5336-6"	"yawa"	"fragile"	"NAdj"	48
