"Id"	"Word"	"TrueMeaning"	"WordType"
"8-15"	"pishapisha"	"decisive"	"RNRI"
"8-15"	"jimijimi"	"subdued"	"RNAdj"
"8-15"	"jikkurijikkuri"	"careful"	"RNRI"
"8-15"	"buku"	"chubby"	"SRI"
"8-15"	"tsuyatsuya"	"glossy"	"RI"
"8-15"	"kukkiri"	"clear"	"NRI"
"8-15"	"kiza"	"smug"	"NAdj"
"8-15"	"hisohiso"	"whispering"	"RI"
"8-15"	"kakkiri"	"exact"	"NRI"
"8-15"	"gaku"	"dejected"	"NRI"
"8-15"	"mare"	"rare"	"NAdj"
"8-15"	"kabikabi"	"gaudy"	"RNAdj"
"8-15"	"buruburu"	"shivering"	"RI"
"8-15"	"yabo"	"tasteless"	"NAdj"
"8-15"	"gowa"	"stiff"	"SRI"
"8-15"	"yawa"	"fragile"	"NAdj"
"8-15"	"musumusu"	"sullen"	"RNRI"
"8-15"	"moji"	"hesitant"	"SRI"
"8-15"	"seka"	"hasty"	"SRI"
"8-15"	"mukumuku"	"pure"	"RNAdj"
"8-15"	"gara"	"to change ocmpletely"	"NRI"
"8-15"	"gochagocha"	"messy"	"RI"
"8-15"	"zokuzoku"	"vulgar"	"RNAdj"
"8-15"	"bakabaka"	"stupid"	"RNAdj"
"8-15"	"rakuraku"	"comfortable"	"RNAdj"
"8-15"	"zuke"	"rude"	"SRI"
"8-15"	"kibikibi"	"energetic"	"RI"
"8-15"	"hiku"	"agitated"	"SRI"
"8-15"	"dame"	"useless"	"NAdj"
"8-15"	"zatsu"	"sloppy"	"NAdj"
"8-15"	"gussuri"	"fast asleep"	"NRI"
"8-15"	"ukiuki"	"happy"	"RI"
"8-15"	"batchiribatchiri"	"perfect"	"RNRI"
"8-15"	"bassaribassari"	"resolute"	"RNRI"
"8-15"	"kero"	"nonchalantly"	"NRI"
"8-15"	"nopperinopperi"	"smooth"	"RNRI"
"8-15"	"buku"	"chubby"	"SRI"
"8-15"	"mare"	"rare"	"NAdj"
"8-15"	"pishapisha"	"decisive"	"RNRI"
"8-15"	"gara"	"to change ocmpletely"	"NRI"
"8-15"	"gochagocha"	"messy"	"RI"
"8-15"	"kibikibi"	"energetic"	"RI"
"8-15"	"yawa"	"fragile"	"NAdj"
"8-15"	"kukkiri"	"clear"	"NRI"
"8-15"	"gowa"	"stiff"	"SRI"
"8-15"	"bakabaka"	"stupid"	"RNAdj"
"8-15"	"yabo"	"tasteless"	"NAdj"
"8-15"	"buruburu"	"shivering"	"RI"
"8-15"	"hisohiso"	"whispering"	"RI"
"8-15"	"gaku"	"dejected"	"NRI"
"8-15"	"zuke"	"rude"	"SRI"
"8-15"	"seka"	"hasty"	"SRI"
"8-15"	"dame"	"useless"	"NAdj"
"8-15"	"hiku"	"agitated"	"SRI"
"8-15"	"kakkiri"	"exact"	"NRI"
"8-15"	"kero"	"nonchalantly"	"NRI"
"8-15"	"kabikabi"	"gaudy"	"RNAdj"
"8-15"	"musumusu"	"sullen"	"RNRI"
"8-15"	"rakuraku"	"comfortable"	"RNAdj"
"8-15"	"moji"	"hesitant"	"SRI"
"8-15"	"bassaribassari"	"resolute"	"RNRI"
"8-15"	"zatsu"	"sloppy"	"NAdj"
"8-15"	"gussuri"	"fast asleep"	"NRI"
"8-15"	"batchiribatchiri"	"perfect"	"RNRI"
"8-15"	"kiza"	"smug"	"NAdj"
"8-15"	"tsuyatsuya"	"glossy"	"RI"
"8-15"	"jimijimi"	"subdued"	"RNAdj"
"8-15"	"zokuzoku"	"vulgar"	"RNAdj"
"8-15"	"nopperinopperi"	"smooth"	"RNRI"
"8-15"	"ukiuki"	"happy"	"RI"
"8-15"	"mukumuku"	"pure"	"RNAdj"
"8-15"	"jikkurijikkuri"	"careful"	"RNRI"
