"Id"	"Word"	"TrueMeaning"	"WordType"
"12-9"	"patapata"	"sudden"	"RNRI"
"12-9"	"seka"	"hasty"	"SRI"
"12-9"	"kakkirikakkiri"	"exact"	"RNRI"
"12-9"	"pisha"	"decisive"	"NRI"
"12-9"	"bera"	"chatty"	"SRI"
"12-9"	"gussurigussuri"	"fast asleep"	"RNRI"
"12-9"	"hisohiso"	"whispering"	"RI"
"12-9"	"rakuraku"	"comfortable"	"RNAdj"
"12-9"	"yurayura"	"wobbly"	"RI"
"12-9"	"jimijimi"	"subdued"	"RNAdj"
"12-9"	"gosogoso"	"whole"	"RNRI"
"12-9"	"gaku"	"dejected"	"NRI"
"12-9"	"fubifubi"	"deficient"	"RNAdj"
"12-9"	"bukubuku"	"chubby"	"RI"
"12-9"	"potchari"	"plump"	"NRI"
"12-9"	"muri"	"impossible"	"NAdj"
"12-9"	"furi"	"disadvantaged"	"NAdj"
"12-9"	"bassaribassari"	"resolute"	"RNRI"
"12-9"	"jikkuri"	"careful"	"NRI"
"12-9"	"shinnari"	"supple"	"NRI"
"12-9"	"moji"	"hesitant"	"SRI"
"12-9"	"debudebu"	"fat"	"RI"
"12-9"	"batchiribatchiri"	"perfect"	"RNRI"
"12-9"	"dame"	"useless"	"NAdj"
"12-9"	"koku"	"harsh"	"NAdj"
"12-9"	"zatsu"	"sloppy"	"NAdj"
"12-9"	"gocha"	"messy"	"SRI"
"12-9"	"harahara"	"suspenseful"	"RI"
"12-9"	"mukumuku"	"pure"	"RNAdj"
"12-9"	"yawayawa"	"fragile"	"RNAdj"
"12-9"	"gowa"	"stiff"	"SRI"
"12-9"	"ukiuki"	"happy"	"RI"
"12-9"	"hiku"	"agitated"	"SRI"
"12-9"	"gara"	"to change ocmpletely"	"NRI"
"12-9"	"yaboyabo"	"tasteless"	"RNAdj"
"12-9"	"hima"	"free"	"NAdj"
"12-9"	"pisha"	"decisive"	"NRI"
"12-9"	"koku"	"harsh"	"NAdj"
"12-9"	"zatsu"	"sloppy"	"NAdj"
"12-9"	"gara"	"to change ocmpletely"	"NRI"
"12-9"	"moji"	"hesitant"	"SRI"
"12-9"	"patapata"	"sudden"	"RNRI"
"12-9"	"hiku"	"agitated"	"SRI"
"12-9"	"muri"	"impossible"	"NAdj"
"12-9"	"potchari"	"plump"	"NRI"
"12-9"	"debudebu"	"fat"	"RI"
"12-9"	"gocha"	"messy"	"SRI"
"12-9"	"bera"	"chatty"	"SRI"
"12-9"	"harahara"	"suspenseful"	"RI"
"12-9"	"gosogoso"	"whole"	"RNRI"
"12-9"	"yurayura"	"wobbly"	"RI"
"12-9"	"rakuraku"	"comfortable"	"RNAdj"
"12-9"	"yawayawa"	"fragile"	"RNAdj"
"12-9"	"gussurigussuri"	"fast asleep"	"RNRI"
"12-9"	"bassaribassari"	"resolute"	"RNRI"
"12-9"	"batchiribatchiri"	"perfect"	"RNRI"
"12-9"	"yaboyabo"	"tasteless"	"RNAdj"
"12-9"	"jimijimi"	"subdued"	"RNAdj"
"12-9"	"furi"	"disadvantaged"	"NAdj"
"12-9"	"seka"	"hasty"	"SRI"
"12-9"	"hima"	"free"	"NAdj"
"12-9"	"kakkirikakkiri"	"exact"	"RNRI"
"12-9"	"fubifubi"	"deficient"	"RNAdj"
"12-9"	"bukubuku"	"chubby"	"RI"
"12-9"	"gowa"	"stiff"	"SRI"
"12-9"	"dame"	"useless"	"NAdj"
"12-9"	"shinnari"	"supple"	"NRI"
"12-9"	"ukiuki"	"happy"	"RI"
"12-9"	"gaku"	"dejected"	"NRI"
"12-9"	"hisohiso"	"whispering"	"RI"
"12-9"	"jikkuri"	"careful"	"NRI"
"12-9"	"mukumuku"	"pure"	"RNAdj"
