"Id"	"Word"	"TrueMeaning"	"WordType"	"TrialNum"
"5184-5"	"kachin"	"offended"	"NRI"	1
"5184-5"	"fubi"	"deficient"	"NAdj"	2
"5184-5"	"gaku"	"dejected"	"NRI"	3
"5184-5"	"gashigashi"	"sturdy"	"RNRI"	4
"5184-5"	"toku"	"beneficial"	"NAdj"	5
"5184-5"	"bukubuku"	"chubby"	"RI"	6
"5184-5"	"bakabaka"	"stupid"	"RNAdj"	7
"5184-5"	"kibikibi"	"energetic"	"RI"	8
"5184-5"	"kiza"	"smug"	"NAdj"	9
"5184-5"	"patapata"	"sudden"	"RNRI"	10
"5184-5"	"moji"	"hesitant"	"SRI"	11
"5184-5"	"himahima"	"free"	"RNAdj"	12
"5184-5"	"hiku"	"agitated"	"SRI"	13
"5184-5"	"furifuri"	"disadvantaged"	"RNAdj"	14
"5184-5"	"sekaseka"	"hasty"	"RI"	15
"5184-5"	"hiso"	"whispering"	"SRI"	16
"5184-5"	"zatsu"	"sloppy"	"NAdj"	17
"5184-5"	"pisha"	"decisive"	"NRI"	18
"5184-5"	"garagara"	"to change ocmpletely"	"RNRI"	19
"5184-5"	"nopperi"	"smooth"	"NRI"	20
"5184-5"	"debu"	"fat"	"SRI"	21
"5184-5"	"pokapoka"	"gaping"	"RNRI"	22
"5184-5"	"damedame"	"useless"	"RNAdj"	23
"5184-5"	"ukiuki"	"happy"	"RI"	24
"5184-5"	"hiso"	"whispering"	"SRI"	25
"5184-5"	"debu"	"fat"	"SRI"	26
"5184-5"	"pisha"	"decisive"	"NRI"	27
"5184-5"	"hiku"	"agitated"	"SRI"	28
"5184-5"	"furifuri"	"disadvantaged"	"RNAdj"	29
"5184-5"	"patapata"	"sudden"	"RNRI"	30
"5184-5"	"kibikibi"	"energetic"	"RI"	31
"5184-5"	"garagara"	"to change ocmpletely"	"RNRI"	32
"5184-5"	"pokapoka"	"gaping"	"RNRI"	33
"5184-5"	"kiza"	"smug"	"NAdj"	34
"5184-5"	"himahima"	"free"	"RNAdj"	35
"5184-5"	"fubi"	"deficient"	"NAdj"	36
"5184-5"	"nopperi"	"smooth"	"NRI"	37
"5184-5"	"moji"	"hesitant"	"SRI"	38
"5184-5"	"bakabaka"	"stupid"	"RNAdj"	39
"5184-5"	"gashigashi"	"sturdy"	"RNRI"	40
"5184-5"	"ukiuki"	"happy"	"RI"	41
"5184-5"	"zatsu"	"sloppy"	"NAdj"	42
"5184-5"	"toku"	"beneficial"	"NAdj"	43
"5184-5"	"damedame"	"useless"	"RNAdj"	44
"5184-5"	"sekaseka"	"hasty"	"RI"	45
"5184-5"	"kachin"	"offended"	"NRI"	46
"5184-5"	"gaku"	"dejected"	"NRI"	47
"5184-5"	"bukubuku"	"chubby"	"RI"	48
