"Id"	"Word"	"TrueMeaning"	"WordType"	"TrialNum"
"8795-5"	"gowa"	"stiff"	"SRI"	1
"8795-5"	"jimijimi"	"subdued"	"RNAdj"	2
"8795-5"	"bukubuku"	"chubby"	"RI"	3
"8795-5"	"fubi"	"deficient"	"NAdj"	4
"8795-5"	"yawa"	"fragile"	"NAdj"	5
"8795-5"	"furi"	"disadvantaged"	"NAdj"	6
"8795-5"	"bera"	"chatty"	"SRI"	7
"8795-5"	"musu"	"sullen"	"NRI"	8
"8795-5"	"shinnarishinnari"	"supple"	"RNRI"	9
"8795-5"	"zukezuke"	"rude"	"RI"	10
"8795-5"	"kakkiri"	"exact"	"NRI"	11
"8795-5"	"nopperinopperi"	"smooth"	"RNRI"	12
"8795-5"	"bisshiri"	"crowded"	"NRI"	13
"8795-5"	"gochagocha"	"messy"	"RI"	14
"8795-5"	"kadokado"	"excessive"	"RNAdj"	15
"8795-5"	"gashigashi"	"sturdy"	"RNRI"	16
"8795-5"	"mucha"	"rash"	"NAdj"	17
"8795-5"	"zatsuzatsu"	"sloppy"	"RNAdj"	18
"8795-5"	"gayagaya"	"noisy"	"RI"	19
"8795-5"	"murimuri"	"impossible"	"RNAdj"	20
"8795-5"	"hiku"	"agitated"	"SRI"	21
"8795-5"	"buru"	"shivering"	"SRI"	22
"8795-5"	"poka"	"gaping"	"NRI"	23
"8795-5"	"kachinkachin"	"offended"	"RNRI"	24
"8795-5"	"musu"	"sullen"	"NRI"	25
"8795-5"	"bukubuku"	"chubby"	"RI"	26
"8795-5"	"nopperinopperi"	"smooth"	"RNRI"	27
"8795-5"	"kachinkachin"	"offended"	"RNRI"	28
"8795-5"	"buru"	"shivering"	"SRI"	29
"8795-5"	"fubi"	"deficient"	"NAdj"	30
"8795-5"	"poka"	"gaping"	"NRI"	31
"8795-5"	"murimuri"	"impossible"	"RNAdj"	32
"8795-5"	"kadokado"	"excessive"	"RNAdj"	33
"8795-5"	"gowa"	"stiff"	"SRI"	34
"8795-5"	"kakkiri"	"exact"	"NRI"	35
"8795-5"	"mucha"	"rash"	"NAdj"	36
"8795-5"	"hiku"	"agitated"	"SRI"	37
"8795-5"	"bera"	"chatty"	"SRI"	38
"8795-5"	"yawa"	"fragile"	"NAdj"	39
"8795-5"	"gashigashi"	"sturdy"	"RNRI"	40
"8795-5"	"gochagocha"	"messy"	"RI"	41
"8795-5"	"gayagaya"	"noisy"	"RI"	42
"8795-5"	"jimijimi"	"subdued"	"RNAdj"	43
"8795-5"	"bisshiri"	"crowded"	"NRI"	44
"8795-5"	"zatsuzatsu"	"sloppy"	"RNAdj"	45
"8795-5"	"shinnarishinnari"	"supple"	"RNRI"	46
"8795-5"	"zukezuke"	"rude"	"RI"	47
"8795-5"	"furi"	"disadvantaged"	"NAdj"	48
