"Id"	"Word"	"TrueMeaning"	"WordType"	"TrialNum"
"5107-9"	"raku"	"comfortable"	"NAdj"	1
"5107-9"	"furi"	"disadvantaged"	"NAdj"	2
"5107-9"	"bassari"	"resolute"	"NRI"	3
"5107-9"	"kiza"	"smug"	"NAdj"	4
"5107-9"	"yawayawa"	"fragile"	"RNAdj"	5
"5107-9"	"hisohiso"	"whispering"	"RI"	6
"5107-9"	"mare"	"rare"	"NAdj"	7
"5107-9"	"fubifubi"	"deficient"	"RNAdj"	8
"5107-9"	"hiku"	"agitated"	"SRI"	9
"5107-9"	"batchiribatchiri"	"perfect"	"RNRI"	10
"5107-9"	"seka"	"hasty"	"SRI"	11
"5107-9"	"bisshiri"	"crowded"	"NRI"	12
"5107-9"	"potchari"	"plump"	"NRI"	13
"5107-9"	"zukezuke"	"rude"	"RI"	14
"5107-9"	"zatsuzatsu"	"sloppy"	"RNAdj"	15
"5107-9"	"muchamucha"	"rash"	"RNAdj"	16
"5107-9"	"mushimushi"	"humid"	"RI"	17
"5107-9"	"yura"	"wobbly"	"SRI"	18
"5107-9"	"gashigashi"	"sturdy"	"RNRI"	19
"5107-9"	"hokahoka"	"steaming"	"RI"	20
"5107-9"	"uki"	"happy"	"SRI"	21
"5107-9"	"gosogoso"	"whole"	"RNRI"	22
"5107-9"	"kachin"	"offended"	"NRI"	23
"5107-9"	"pishapisha"	"decisive"	"RNRI"	24
"5107-9"	"batchiribatchiri"	"perfect"	"RNRI"	25
"5107-9"	"raku"	"comfortable"	"NAdj"	26
"5107-9"	"zukezuke"	"rude"	"RI"	27
"5107-9"	"hisohiso"	"whispering"	"RI"	28
"5107-9"	"bisshiri"	"crowded"	"NRI"	29
"5107-9"	"bassari"	"resolute"	"NRI"	30
"5107-9"	"mushimushi"	"humid"	"RI"	31
"5107-9"	"mare"	"rare"	"NAdj"	32
"5107-9"	"pishapisha"	"decisive"	"RNRI"	33
"5107-9"	"furi"	"disadvantaged"	"NAdj"	34
"5107-9"	"hiku"	"agitated"	"SRI"	35
"5107-9"	"kiza"	"smug"	"NAdj"	36
"5107-9"	"muchamucha"	"rash"	"RNAdj"	37
"5107-9"	"fubifubi"	"deficient"	"RNAdj"	38
"5107-9"	"gosogoso"	"whole"	"RNRI"	39
"5107-9"	"kachin"	"offended"	"NRI"	40
"5107-9"	"yawayawa"	"fragile"	"RNAdj"	41
"5107-9"	"zatsuzatsu"	"sloppy"	"RNAdj"	42
"5107-9"	"uki"	"happy"	"SRI"	43
"5107-9"	"yura"	"wobbly"	"SRI"	44
"5107-9"	"hokahoka"	"steaming"	"RI"	45
"5107-9"	"potchari"	"plump"	"NRI"	46
"5107-9"	"gashigashi"	"sturdy"	"RNRI"	47
"5107-9"	"seka"	"hasty"	"SRI"	48
