"Id"	"Word"	"TrueMeaning"	"WordType"	"TrialNum"
"539-4"	"bassari"	"resolute"	"NRI"	1
"539-4"	"zukezuke"	"rude"	"RI"	2
"539-4"	"kokukoku"	"harsh"	"RNAdj"	3
"539-4"	"gashi"	"sturdy"	"NRI"	4
"539-4"	"bera"	"chatty"	"SRI"	5
"539-4"	"patapata"	"sudden"	"RNRI"	6
"539-4"	"bisshiribisshiri"	"crowded"	"RNRI"	7
"539-4"	"debu"	"fat"	"SRI"	8
"539-4"	"mojimoji"	"hesitant"	"RI"	9
"539-4"	"fubifubi"	"deficient"	"RNAdj"	10
"539-4"	"gussurigussuri"	"fast asleep"	"RNRI"	11
"539-4"	"rakuraku"	"comfortable"	"RNAdj"	12
"539-4"	"hikuhiku"	"agitated"	"RI"	13
"539-4"	"kabikabi"	"gaudy"	"RNAdj"	14
"539-4"	"buruburu"	"shivering"	"RI"	15
"539-4"	"hiso"	"whispering"	"SRI"	16
"539-4"	"baka"	"stupid"	"NAdj"	17
"539-4"	"toku"	"beneficial"	"NAdj"	18
"539-4"	"musumusu"	"sullen"	"RNRI"	19
"539-4"	"gara"	"to change ocmpletely"	"NRI"	20
"539-4"	"zoku"	"vulgar"	"NAdj"	21
"539-4"	"jikkuri"	"careful"	"NRI"	22
"539-4"	"jimi"	"subdued"	"NAdj"	23
"539-4"	"uki"	"happy"	"SRI"	24
"539-4"	"musumusu"	"sullen"	"RNRI"	25
"539-4"	"gashi"	"sturdy"	"NRI"	26
"539-4"	"jikkuri"	"careful"	"NRI"	27
"539-4"	"baka"	"stupid"	"NAdj"	28
"539-4"	"bassari"	"resolute"	"NRI"	29
"539-4"	"debu"	"fat"	"SRI"	30
"539-4"	"zoku"	"vulgar"	"NAdj"	31
"539-4"	"bisshiribisshiri"	"crowded"	"RNRI"	32
"539-4"	"toku"	"beneficial"	"NAdj"	33
"539-4"	"patapata"	"sudden"	"RNRI"	34
"539-4"	"rakuraku"	"comfortable"	"RNAdj"	35
"539-4"	"hiso"	"whispering"	"SRI"	36
"539-4"	"hikuhiku"	"agitated"	"RI"	37
"539-4"	"kokukoku"	"harsh"	"RNAdj"	38
"539-4"	"fubifubi"	"deficient"	"RNAdj"	39
"539-4"	"gara"	"to change ocmpletely"	"NRI"	40
"539-4"	"buruburu"	"shivering"	"RI"	41
"539-4"	"mojimoji"	"hesitant"	"RI"	42
"539-4"	"jimi"	"subdued"	"NAdj"	43
"539-4"	"uki"	"happy"	"SRI"	44
"539-4"	"zukezuke"	"rude"	"RI"	45
"539-4"	"gussurigussuri"	"fast asleep"	"RNRI"	46
"539-4"	"bera"	"chatty"	"SRI"	47
"539-4"	"kabikabi"	"gaudy"	"RNAdj"	48
