"Id"	"Word"	"TrueMeaning"	"WordType"	"TrialNum"
"1638-2"	"kerokero"	"nonchalantly"	"RNRI"	1
"1638-2"	"kokukoku"	"harsh"	"RNAdj"	2
"1638-2"	"kakkirikakkiri"	"exact"	"RNRI"	3
"1638-2"	"gayagaya"	"noisy"	"RI"	4
"1638-2"	"potcharipotchari"	"plump"	"RNRI"	5
"1638-2"	"damedame"	"useless"	"RNAdj"	6
"1638-2"	"hokahoka"	"steaming"	"RI"	7
"1638-2"	"bisshiri"	"crowded"	"NRI"	8
"1638-2"	"tsuya"	"glossy"	"SRI"	9
"1638-2"	"muku"	"pure"	"NAdj"	10
"1638-2"	"pisha"	"decisive"	"NRI"	11
"1638-2"	"muri"	"impossible"	"NAdj"	12
"1638-2"	"mucha"	"rash"	"NAdj"	13
"1638-2"	"gocha"	"messy"	"SRI"	14
"1638-2"	"gussuri"	"fast asleep"	"NRI"	15
"1638-2"	"furi"	"disadvantaged"	"NAdj"	16
"1638-2"	"kibikibi"	"energetic"	"RI"	17
"1638-2"	"yawayawa"	"fragile"	"RNAdj"	18
"1638-2"	"debudebu"	"fat"	"RI"	19
"1638-2"	"yura"	"wobbly"	"SRI"	20
"1638-2"	"buru"	"shivering"	"SRI"	21
"1638-2"	"yaboyabo"	"tasteless"	"RNAdj"	22
"1638-2"	"kachin"	"offended"	"NRI"	23
"1638-2"	"pokapoka"	"gaping"	"RNRI"	24
"1638-2"	"kakkirikakkiri"	"exact"	"RNRI"	25
"1638-2"	"gayagaya"	"noisy"	"RI"	26
"1638-2"	"hokahoka"	"steaming"	"RI"	27
"1638-2"	"yawayawa"	"fragile"	"RNAdj"	28
"1638-2"	"yaboyabo"	"tasteless"	"RNAdj"	29
"1638-2"	"potcharipotchari"	"plump"	"RNRI"	30
"1638-2"	"kibikibi"	"energetic"	"RI"	31
"1638-2"	"furi"	"disadvantaged"	"NAdj"	32
"1638-2"	"gocha"	"messy"	"SRI"	33
"1638-2"	"kachin"	"offended"	"NRI"	34
"1638-2"	"mucha"	"rash"	"NAdj"	35
"1638-2"	"kokukoku"	"harsh"	"RNAdj"	36
"1638-2"	"pokapoka"	"gaping"	"RNRI"	37
"1638-2"	"muku"	"pure"	"NAdj"	38
"1638-2"	"pisha"	"decisive"	"NRI"	39
"1638-2"	"kerokero"	"nonchalantly"	"RNRI"	40
"1638-2"	"gussuri"	"fast asleep"	"NRI"	41
"1638-2"	"bisshiri"	"crowded"	"NRI"	42
"1638-2"	"muri"	"impossible"	"NAdj"	43
"1638-2"	"yura"	"wobbly"	"SRI"	44
"1638-2"	"damedame"	"useless"	"RNAdj"	45
"1638-2"	"tsuya"	"glossy"	"SRI"	46
"1638-2"	"debudebu"	"fat"	"RI"	47
"1638-2"	"buru"	"shivering"	"SRI"	48
