"Id"	"Word"	"TrueMeaning"	"WordType"	"TrialNum"
"1035-10"	"gosogoso"	"whole"	"RNRI"	1
"1035-10"	"raku"	"comfortable"	"NAdj"	2
"1035-10"	"muku"	"pure"	"NAdj"	3
"1035-10"	"potcharipotchari"	"plump"	"RNRI"	4
"1035-10"	"bera"	"chatty"	"SRI"	5
"1035-10"	"damedame"	"useless"	"RNAdj"	6
"1035-10"	"kakkirikakkiri"	"exact"	"RNRI"	7
"1035-10"	"zatsu"	"sloppy"	"NAdj"	8
"1035-10"	"bukubuku"	"chubby"	"RI"	9
"1035-10"	"tsuya"	"glossy"	"SRI"	10
"1035-10"	"hisohiso"	"whispering"	"RI"	11
"1035-10"	"zokuzoku"	"vulgar"	"RNAdj"	12
"1035-10"	"buruburu"	"shivering"	"RI"	13
"1035-10"	"gussuri"	"fast asleep"	"NRI"	14
"1035-10"	"batchiribatchiri"	"perfect"	"RNRI"	15
"1035-10"	"uki"	"happy"	"SRI"	16
"1035-10"	"bassari"	"resolute"	"NRI"	17
"1035-10"	"mushimushi"	"humid"	"RI"	18
"1035-10"	"poka"	"gaping"	"NRI"	19
"1035-10"	"moji"	"hesitant"	"SRI"	20
"1035-10"	"fubi"	"deficient"	"NAdj"	21
"1035-10"	"shinnari"	"supple"	"NRI"	22
"1035-10"	"kizakiza"	"smug"	"RNAdj"	23
"1035-10"	"jikkuri"	"careful"	"NRI"	24
"1035-10"	"pata"	"sudden"	"NRI"	25
"1035-10"	"nopperinopperi"	"smooth"	"RNRI"	26
"1035-10"	"kabikabi"	"gaudy"	"RNAdj"	27
"1035-10"	"baka"	"stupid"	"NAdj"	28
"1035-10"	"tokutoku"	"beneficial"	"RNAdj"	29
"1035-10"	"boro"	"worn out"	"SRI"	30
"1035-10"	"hikuhiku"	"agitated"	"RI"	31
"1035-10"	"yabo"	"tasteless"	"NAdj"	32
"1035-10"	"kukkirikukkiri"	"clear"	"RNRI"	33
"1035-10"	"hokahoka"	"steaming"	"RI"	34
"1035-10"	"kokukoku"	"harsh"	"RNAdj"	35
"1035-10"	"zuke"	"rude"	"SRI"	36
"1035-10"	"fubi"	"deficient"	"NAdj"	37
"1035-10"	"bukubuku"	"chubby"	"RI"	38
"1035-10"	"zuke"	"rude"	"SRI"	39
"1035-10"	"potcharipotchari"	"plump"	"RNRI"	40
"1035-10"	"gosogoso"	"whole"	"RNRI"	41
"1035-10"	"kakkirikakkiri"	"exact"	"RNRI"	42
"1035-10"	"poka"	"gaping"	"NRI"	43
"1035-10"	"yabo"	"tasteless"	"NAdj"	44
"1035-10"	"raku"	"comfortable"	"NAdj"	45
"1035-10"	"mushimushi"	"humid"	"RI"	46
"1035-10"	"kukkirikukkiri"	"clear"	"RNRI"	47
"1035-10"	"muku"	"pure"	"NAdj"	48
"1035-10"	"hisohiso"	"whispering"	"RI"	49
"1035-10"	"hikuhiku"	"agitated"	"RI"	50
"1035-10"	"damedame"	"useless"	"RNAdj"	51
"1035-10"	"jikkuri"	"careful"	"NRI"	52
"1035-10"	"uki"	"happy"	"SRI"	53
"1035-10"	"nopperinopperi"	"smooth"	"RNRI"	54
"1035-10"	"bera"	"chatty"	"SRI"	55
"1035-10"	"kokukoku"	"harsh"	"RNAdj"	56
"1035-10"	"pata"	"sudden"	"NRI"	57
"1035-10"	"moji"	"hesitant"	"SRI"	58
"1035-10"	"buruburu"	"shivering"	"RI"	59
"1035-10"	"tokutoku"	"beneficial"	"RNAdj"	60
"1035-10"	"gussuri"	"fast asleep"	"NRI"	61
"1035-10"	"shinnari"	"supple"	"NRI"	62
"1035-10"	"zatsu"	"sloppy"	"NAdj"	63
"1035-10"	"tsuya"	"glossy"	"SRI"	64
"1035-10"	"baka"	"stupid"	"NAdj"	65
"1035-10"	"bassari"	"resolute"	"NRI"	66
"1035-10"	"hokahoka"	"steaming"	"RI"	67
"1035-10"	"boro"	"worn out"	"SRI"	68
"1035-10"	"kabikabi"	"gaudy"	"RNAdj"	69
"1035-10"	"kizakiza"	"smug"	"RNAdj"	70
"1035-10"	"zokuzoku"	"vulgar"	"RNAdj"	71
"1035-10"	"batchiribatchiri"	"perfect"	"RNRI"	72
