"Id"	"Word"	"TrueMeaning"	"WordType"	"TrialNum"
"325-10"	"jimi"	"subdued"	"NAdj"	1
"325-10"	"gaku"	"dejected"	"NRI"	2
"325-10"	"gowa"	"stiff"	"SRI"	3
"325-10"	"buruburu"	"shivering"	"RI"	4
"325-10"	"gosogoso"	"whole"	"RNRI"	5
"325-10"	"kachinkachin"	"offended"	"RNRI"	6
"325-10"	"kakkiri"	"exact"	"NRI"	7
"325-10"	"hisohiso"	"whispering"	"RI"	8
"325-10"	"yura"	"wobbly"	"SRI"	9
"325-10"	"bukubuku"	"chubby"	"RI"	10
"325-10"	"potchari"	"plump"	"NRI"	11
"325-10"	"garagara"	"to change ocmpletely"	"RNRI"	12
"325-10"	"mucha"	"rash"	"NAdj"	13
"325-10"	"bassaribassari"	"resolute"	"RNRI"	14
"325-10"	"fubi"	"deficient"	"NAdj"	15
"325-10"	"kokukoku"	"harsh"	"RNAdj"	16
"325-10"	"gayagaya"	"noisy"	"RI"	17
"325-10"	"ukiuki"	"happy"	"RI"	18
"325-10"	"musumusu"	"sullen"	"RNRI"	19
"325-10"	"nopperi"	"smooth"	"NRI"	20
"325-10"	"yawayawa"	"fragile"	"RNAdj"	21
"325-10"	"zatsuzatsu"	"sloppy"	"RNAdj"	22
"325-10"	"seka"	"hasty"	"SRI"	23
"325-10"	"kabi"	"gaudy"	"NAdj"	24
"325-10"	"gussuri"	"fast asleep"	"NRI"	25
"325-10"	"boro"	"worn out"	"SRI"	26
"325-10"	"himahima"	"free"	"RNAdj"	27
"325-10"	"hiku"	"agitated"	"SRI"	28
"325-10"	"muku"	"pure"	"NAdj"	29
"325-10"	"kukkirikukkiri"	"clear"	"RNRI"	30
"325-10"	"furi"	"disadvantaged"	"NAdj"	31
"325-10"	"damedame"	"useless"	"RNAdj"	32
"325-10"	"kibi"	"energetic"	"SRI"	33
"325-10"	"yaboyabo"	"tasteless"	"RNAdj"	34
"325-10"	"debudebu"	"fat"	"RI"	35
"325-10"	"pata"	"sudden"	"NRI"	36
"325-10"	"boro"	"worn out"	"SRI"	37
"325-10"	"hiku"	"agitated"	"SRI"	38
"325-10"	"kukkirikukkiri"	"clear"	"RNRI"	39
"325-10"	"nopperi"	"smooth"	"NRI"	40
"325-10"	"debudebu"	"fat"	"RI"	41
"325-10"	"gaku"	"dejected"	"NRI"	42
"325-10"	"garagara"	"to change ocmpletely"	"RNRI"	43
"325-10"	"damedame"	"useless"	"RNAdj"	44
"325-10"	"kabi"	"gaudy"	"NAdj"	45
"325-10"	"buruburu"	"shivering"	"RI"	46
"325-10"	"yawayawa"	"fragile"	"RNAdj"	47
"325-10"	"kokukoku"	"harsh"	"RNAdj"	48
"325-10"	"yaboyabo"	"tasteless"	"RNAdj"	49
"325-10"	"pata"	"sudden"	"NRI"	50
"325-10"	"hisohiso"	"whispering"	"RI"	51
"325-10"	"fubi"	"deficient"	"NAdj"	52
"325-10"	"zatsuzatsu"	"sloppy"	"RNAdj"	53
"325-10"	"muku"	"pure"	"NAdj"	54
"325-10"	"yura"	"wobbly"	"SRI"	55
"325-10"	"potchari"	"plump"	"NRI"	56
"325-10"	"bukubuku"	"chubby"	"RI"	57
"325-10"	"ukiuki"	"happy"	"RI"	58
"325-10"	"gayagaya"	"noisy"	"RI"	59
"325-10"	"himahima"	"free"	"RNAdj"	60
"325-10"	"seka"	"hasty"	"SRI"	61
"325-10"	"musumusu"	"sullen"	"RNRI"	62
"325-10"	"bassaribassari"	"resolute"	"RNRI"	63
"325-10"	"kachinkachin"	"offended"	"RNRI"	64
"325-10"	"jimi"	"subdued"	"NAdj"	65
"325-10"	"gosogoso"	"whole"	"RNRI"	66
"325-10"	"mucha"	"rash"	"NAdj"	67
"325-10"	"kakkiri"	"exact"	"NRI"	68
"325-10"	"gowa"	"stiff"	"SRI"	69
"325-10"	"kibi"	"energetic"	"SRI"	70
"325-10"	"furi"	"disadvantaged"	"NAdj"	71
"325-10"	"gussuri"	"fast asleep"	"NRI"	72
