"Id"	"Word"	"TrueMeaning"	"WordType"	"TrialNum"
"2809-1"	"kokukoku"	"harsh"	"RNAdj"	1
"2809-1"	"shinnari"	"supple"	"NRI"	2
"2809-1"	"kibi"	"energetic"	"SRI"	3
"2809-1"	"uki"	"happy"	"SRI"	4
"2809-1"	"himahima"	"free"	"RNAdj"	5
"2809-1"	"kakkiri"	"exact"	"NRI"	6
"2809-1"	"kero"	"nonchalantly"	"NRI"	7
"2809-1"	"nopperinopperi"	"smooth"	"RNRI"	8
"2809-1"	"zoku"	"vulgar"	"NAdj"	9
"2809-1"	"jikkurijikkuri"	"careful"	"RNRI"	10
"2809-1"	"hikuhiku"	"agitated"	"RI"	11
"2809-1"	"dame"	"useless"	"NAdj"	12
"2809-1"	"kabi"	"gaudy"	"NAdj"	13
"2809-1"	"hisohiso"	"whispering"	"RI"	14
"2809-1"	"kukkirikukkiri"	"clear"	"RNRI"	15
"2809-1"	"furifuri"	"disadvantaged"	"RNAdj"	16
"2809-1"	"bukubuku"	"chubby"	"RI"	17
"2809-1"	"buruburu"	"shivering"	"RI"	18
"2809-1"	"yawa"	"fragile"	"NAdj"	19
"2809-1"	"gussurigussuri"	"fast asleep"	"RNRI"	20
"2809-1"	"gowa"	"stiff"	"SRI"	21
"2809-1"	"muchamucha"	"rash"	"RNAdj"	22
"2809-1"	"bassaribassari"	"resolute"	"RNRI"	23
"2809-1"	"boro"	"worn out"	"SRI"	24
"2809-1"	"gocha"	"messy"	"SRI"	25
"2809-1"	"yabo"	"tasteless"	"NAdj"	26
"2809-1"	"tokutoku"	"beneficial"	"RNAdj"	27
"2809-1"	"hokahoka"	"steaming"	"RI"	28
"2809-1"	"pisha"	"decisive"	"NRI"	29
"2809-1"	"gaku"	"dejected"	"NRI"	30
"2809-1"	"jimi"	"subdued"	"NAdj"	31
"2809-1"	"potchari"	"plump"	"NRI"	32
"2809-1"	"harahara"	"suspenseful"	"RI"	33
"2809-1"	"rakuraku"	"comfortable"	"RNAdj"	34
"2809-1"	"yura"	"wobbly"	"SRI"	35
"2809-1"	"pokapoka"	"gaping"	"RNRI"	36
"2809-1"	"hikuhiku"	"agitated"	"RI"	37
"2809-1"	"gocha"	"messy"	"SRI"	38
"2809-1"	"rakuraku"	"comfortable"	"RNAdj"	39
"2809-1"	"hokahoka"	"steaming"	"RI"	40
"2809-1"	"tokutoku"	"beneficial"	"RNAdj"	41
"2809-1"	"jikkurijikkuri"	"careful"	"RNRI"	42
"2809-1"	"muchamucha"	"rash"	"RNAdj"	43
"2809-1"	"harahara"	"suspenseful"	"RI"	44
"2809-1"	"gaku"	"dejected"	"NRI"	45
"2809-1"	"uki"	"happy"	"SRI"	46
"2809-1"	"bukubuku"	"chubby"	"RI"	47
"2809-1"	"gowa"	"stiff"	"SRI"	48
"2809-1"	"dame"	"useless"	"NAdj"	49
"2809-1"	"shinnari"	"supple"	"NRI"	50
"2809-1"	"kukkirikukkiri"	"clear"	"RNRI"	51
"2809-1"	"kokukoku"	"harsh"	"RNAdj"	52
"2809-1"	"kabi"	"gaudy"	"NAdj"	53
"2809-1"	"yawa"	"fragile"	"NAdj"	54
"2809-1"	"boro"	"worn out"	"SRI"	55
"2809-1"	"kero"	"nonchalantly"	"NRI"	56
"2809-1"	"yabo"	"tasteless"	"NAdj"	57
"2809-1"	"kakkiri"	"exact"	"NRI"	58
"2809-1"	"buruburu"	"shivering"	"RI"	59
"2809-1"	"bassaribassari"	"resolute"	"RNRI"	60
"2809-1"	"furifuri"	"disadvantaged"	"RNAdj"	61
"2809-1"	"pokapoka"	"gaping"	"RNRI"	62
"2809-1"	"kibi"	"energetic"	"SRI"	63
"2809-1"	"potchari"	"plump"	"NRI"	64
"2809-1"	"gussurigussuri"	"fast asleep"	"RNRI"	65
"2809-1"	"nopperinopperi"	"smooth"	"RNRI"	66
"2809-1"	"pisha"	"decisive"	"NRI"	67
"2809-1"	"himahima"	"free"	"RNAdj"	68
"2809-1"	"jimi"	"subdued"	"NAdj"	69
"2809-1"	"zoku"	"vulgar"	"NAdj"	70
"2809-1"	"hisohiso"	"whispering"	"RI"	71
"2809-1"	"yura"	"wobbly"	"SRI"	72
