"Id"	"Word"	"TrueMeaning"	"WordType"	"TrialNum"
"9395-5"	"mojimoji"	"hesitant"	"RI"	1
"9395-5"	"muri"	"impossible"	"NAdj"	2
"9395-5"	"kokukoku"	"harsh"	"RNAdj"	3
"9395-5"	"zuke"	"rude"	"SRI"	4
"9395-5"	"zokuzoku"	"vulgar"	"RNAdj"	5
"9395-5"	"fubifubi"	"deficient"	"RNAdj"	6
"9395-5"	"shinnarishinnari"	"supple"	"RNRI"	7
"9395-5"	"jimijimi"	"subdued"	"RNAdj"	8
"9395-5"	"poka"	"gaping"	"NRI"	9
"9395-5"	"gara"	"to change ocmpletely"	"NRI"	10
"9395-5"	"sekaseka"	"hasty"	"RI"	11
"9395-5"	"mucha"	"rash"	"NAdj"	12
"9395-5"	"furifuri"	"disadvantaged"	"RNAdj"	13
"9395-5"	"jikkuri"	"careful"	"NRI"	14
"9395-5"	"kabi"	"gaudy"	"NAdj"	15
"9395-5"	"yabo"	"tasteless"	"NAdj"	16
"9395-5"	"raku"	"comfortable"	"NAdj"	17
"9395-5"	"tsuyatsuya"	"glossy"	"RI"	18
"9395-5"	"gussuri"	"fast asleep"	"NRI"	19
"9395-5"	"hoka"	"steaming"	"SRI"	20
"9395-5"	"bakabaka"	"stupid"	"RNAdj"	21
"9395-5"	"hiku"	"agitated"	"SRI"	22
"9395-5"	"bassaribassari"	"resolute"	"RNRI"	23
"9395-5"	"gayagaya"	"noisy"	"RI"	24
"9395-5"	"potcharipotchari"	"plump"	"RNRI"	25
"9395-5"	"kachinkachin"	"offended"	"RNRI"	26
"9395-5"	"batchiribatchiri"	"perfect"	"RNRI"	27
"9395-5"	"gowa"	"stiff"	"SRI"	28
"9395-5"	"boro"	"worn out"	"SRI"	29
"9395-5"	"yurayura"	"wobbly"	"RI"	30
"9395-5"	"kibikibi"	"energetic"	"RI"	31
"9395-5"	"mushi"	"humid"	"SRI"	32
"9395-5"	"gashi"	"sturdy"	"NRI"	33
"9395-5"	"pata"	"sudden"	"NRI"	34
"9395-5"	"gosogoso"	"whole"	"RNRI"	35
"9395-5"	"muku"	"pure"	"NAdj"	36
"9395-5"	"gowa"	"stiff"	"SRI"	37
"9395-5"	"jimijimi"	"subdued"	"RNAdj"	38
"9395-5"	"mucha"	"rash"	"NAdj"	39
"9395-5"	"shinnarishinnari"	"supple"	"RNRI"	40
"9395-5"	"zuke"	"rude"	"SRI"	41
"9395-5"	"fubifubi"	"deficient"	"RNAdj"	42
"9395-5"	"gussuri"	"fast asleep"	"NRI"	43
"9395-5"	"hoka"	"steaming"	"SRI"	44
"9395-5"	"gashi"	"sturdy"	"NRI"	45
"9395-5"	"gayagaya"	"noisy"	"RI"	46
"9395-5"	"jikkuri"	"careful"	"NRI"	47
"9395-5"	"yurayura"	"wobbly"	"RI"	48
"9395-5"	"muku"	"pure"	"NAdj"	49
"9395-5"	"hiku"	"agitated"	"SRI"	50
"9395-5"	"potcharipotchari"	"plump"	"RNRI"	51
"9395-5"	"muri"	"impossible"	"NAdj"	52
"9395-5"	"bassaribassari"	"resolute"	"RNRI"	53
"9395-5"	"sekaseka"	"hasty"	"RI"	54
"9395-5"	"furifuri"	"disadvantaged"	"RNAdj"	55
"9395-5"	"boro"	"worn out"	"SRI"	56
"9395-5"	"pata"	"sudden"	"NRI"	57
"9395-5"	"gara"	"to change ocmpletely"	"NRI"	58
"9395-5"	"kibikibi"	"energetic"	"RI"	59
"9395-5"	"kachinkachin"	"offended"	"RNRI"	60
"9395-5"	"kokukoku"	"harsh"	"RNAdj"	61
"9395-5"	"poka"	"gaping"	"NRI"	62
"9395-5"	"mushi"	"humid"	"SRI"	63
"9395-5"	"batchiribatchiri"	"perfect"	"RNRI"	64
"9395-5"	"mojimoji"	"hesitant"	"RI"	65
"9395-5"	"bakabaka"	"stupid"	"RNAdj"	66
"9395-5"	"gosogoso"	"whole"	"RNRI"	67
"9395-5"	"zokuzoku"	"vulgar"	"RNAdj"	68
"9395-5"	"raku"	"comfortable"	"NAdj"	69
"9395-5"	"tsuyatsuya"	"glossy"	"RI"	70
"9395-5"	"yabo"	"tasteless"	"NAdj"	71
"9395-5"	"kabi"	"gaudy"	"NAdj"	72
