"Id"	"Word"	"TrueMeaning"	"WordType"	"TrialNum"
"5841-3"	"himahima"	"free"	"RNAdj"	1
"5841-3"	"buru"	"shivering"	"SRI"	2
"5841-3"	"bukubuku"	"chubby"	"RI"	3
"5841-3"	"hokahoka"	"steaming"	"RI"	4
"5841-3"	"yurayura"	"wobbly"	"RI"	5
"5841-3"	"nopperi"	"smooth"	"NRI"	6
"5841-3"	"toku"	"beneficial"	"NAdj"	7
"5841-3"	"musu"	"sullen"	"NRI"	8
"5841-3"	"yawayawa"	"fragile"	"RNAdj"	9
"5841-3"	"harahara"	"suspenseful"	"RI"	10
"5841-3"	"batchiribatchiri"	"perfect"	"RNRI"	11
"5841-3"	"muchamucha"	"rash"	"RNAdj"	12
"5841-3"	"tsuya"	"glossy"	"SRI"	13
"5841-3"	"fubi"	"deficient"	"NAdj"	14
"5841-3"	"mare"	"rare"	"NAdj"	15
"5841-3"	"shinnari"	"supple"	"NRI"	16
"5841-3"	"garagara"	"to change ocmpletely"	"RNRI"	17
"5841-3"	"gochagocha"	"messy"	"RI"	18
"5841-3"	"zoku"	"vulgar"	"NAdj"	19
"5841-3"	"kerokero"	"nonchalantly"	"RNRI"	20
"5841-3"	"hiso"	"whispering"	"SRI"	21
"5841-3"	"mojimoji"	"hesitant"	"RI"	22
"5841-3"	"pishapisha"	"decisive"	"RNRI"	23
"5841-3"	"debu"	"fat"	"SRI"	24
"5841-3"	"koku"	"harsh"	"NAdj"	25
"5841-3"	"kadokado"	"excessive"	"RNAdj"	26
"5841-3"	"uki"	"happy"	"SRI"	27
"5841-3"	"bera"	"chatty"	"SRI"	28
"5841-3"	"gakugaku"	"dejected"	"RNRI"	29
"5841-3"	"kakkiri"	"exact"	"NRI"	30
"5841-3"	"jimijimi"	"subdued"	"RNAdj"	31
"5841-3"	"furifuri"	"disadvantaged"	"RNAdj"	32
"5841-3"	"raku"	"comfortable"	"NAdj"	33
"5841-3"	"gussurigussuri"	"fast asleep"	"RNRI"	34
"5841-3"	"bassari"	"resolute"	"NRI"	35
"5841-3"	"potchari"	"plump"	"NRI"	36
"5841-3"	"gussurigussuri"	"fast asleep"	"RNRI"	37
"5841-3"	"batchiribatchiri"	"perfect"	"RNRI"	38
"5841-3"	"pishapisha"	"decisive"	"RNRI"	39
"5841-3"	"muchamucha"	"rash"	"RNAdj"	40
"5841-3"	"mojimoji"	"hesitant"	"RI"	41
"5841-3"	"gakugaku"	"dejected"	"RNRI"	42
"5841-3"	"shinnari"	"supple"	"NRI"	43
"5841-3"	"garagara"	"to change ocmpletely"	"RNRI"	44
"5841-3"	"yawayawa"	"fragile"	"RNAdj"	45
"5841-3"	"debu"	"fat"	"SRI"	46
"5841-3"	"uki"	"happy"	"SRI"	47
"5841-3"	"zoku"	"vulgar"	"NAdj"	48
"5841-3"	"hiso"	"whispering"	"SRI"	49
"5841-3"	"himahima"	"free"	"RNAdj"	50
"5841-3"	"raku"	"comfortable"	"NAdj"	51
"5841-3"	"harahara"	"suspenseful"	"RI"	52
"5841-3"	"koku"	"harsh"	"NAdj"	53
"5841-3"	"gochagocha"	"messy"	"RI"	54
"5841-3"	"kadokado"	"excessive"	"RNAdj"	55
"5841-3"	"potchari"	"plump"	"NRI"	56
"5841-3"	"tsuya"	"glossy"	"SRI"	57
"5841-3"	"toku"	"beneficial"	"NAdj"	58
"5841-3"	"furifuri"	"disadvantaged"	"RNAdj"	59
"5841-3"	"kakkiri"	"exact"	"NRI"	60
"5841-3"	"jimijimi"	"subdued"	"RNAdj"	61
"5841-3"	"fubi"	"deficient"	"NAdj"	62
"5841-3"	"musu"	"sullen"	"NRI"	63
"5841-3"	"yurayura"	"wobbly"	"RI"	64
"5841-3"	"bukubuku"	"chubby"	"RI"	65
"5841-3"	"nopperi"	"smooth"	"NRI"	66
"5841-3"	"bera"	"chatty"	"SRI"	67
"5841-3"	"kerokero"	"nonchalantly"	"RNRI"	68
"5841-3"	"buru"	"shivering"	"SRI"	69
"5841-3"	"bassari"	"resolute"	"NRI"	70
"5841-3"	"hokahoka"	"steaming"	"RI"	71
"5841-3"	"mare"	"rare"	"NAdj"	72
