"Id"	"Word"	"TrueMeaning"	"WordType"	"TrialNum"
"2809-6"	"muchamucha"	"rash"	"RNAdj"	1
"2809-6"	"hokahoka"	"steaming"	"RI"	2
"2809-6"	"himahima"	"free"	"RNAdj"	3
"2809-6"	"yabo"	"tasteless"	"NAdj"	4
"2809-6"	"hisohiso"	"whispering"	"RI"	5
"2809-6"	"gowa"	"stiff"	"SRI"	6
"2809-6"	"yura"	"wobbly"	"SRI"	7
"2809-6"	"bassaribassari"	"resolute"	"RNRI"	8
"2809-6"	"yawa"	"fragile"	"NAdj"	9
"2809-6"	"furifuri"	"disadvantaged"	"RNAdj"	10
"2809-6"	"kakkiri"	"exact"	"NRI"	11
"2809-6"	"nopperinopperi"	"smooth"	"RNRI"	12
"2809-6"	"uki"	"happy"	"SRI"	13
"2809-6"	"potchari"	"plump"	"NRI"	14
"2809-6"	"kero"	"nonchalantly"	"NRI"	15
"2809-6"	"rakuraku"	"comfortable"	"RNAdj"	16
"2809-6"	"gaku"	"dejected"	"NRI"	17
"2809-6"	"dame"	"useless"	"NAdj"	18
"2809-6"	"boro"	"worn out"	"SRI"	19
"2809-6"	"shinnari"	"supple"	"NRI"	20
"2809-6"	"kokukoku"	"harsh"	"RNAdj"	21
"2809-6"	"gussurigussuri"	"fast asleep"	"RNRI"	22
"2809-6"	"zoku"	"vulgar"	"NAdj"	23
"2809-6"	"kabi"	"gaudy"	"NAdj"	24
"2809-6"	"kukkirikukkiri"	"clear"	"RNRI"	25
"2809-6"	"tokutoku"	"beneficial"	"RNAdj"	26
"2809-6"	"gocha"	"messy"	"SRI"	27
"2809-6"	"pokapoka"	"gaping"	"RNRI"	28
"2809-6"	"bukubuku"	"chubby"	"RI"	29
"2809-6"	"jimi"	"subdued"	"NAdj"	30
"2809-6"	"jikkurijikkuri"	"careful"	"RNRI"	31
"2809-6"	"pisha"	"decisive"	"NRI"	32
"2809-6"	"harahara"	"suspenseful"	"RI"	33
"2809-6"	"buruburu"	"shivering"	"RI"	34
"2809-6"	"hikuhiku"	"agitated"	"RI"	35
"2809-6"	"kibi"	"energetic"	"SRI"	36
"2809-6"	"yura"	"wobbly"	"SRI"	37
"2809-6"	"nopperinopperi"	"smooth"	"RNRI"	38
"2809-6"	"himahima"	"free"	"RNAdj"	39
"2809-6"	"hokahoka"	"steaming"	"RI"	40
"2809-6"	"uki"	"happy"	"SRI"	41
"2809-6"	"jikkurijikkuri"	"careful"	"RNRI"	42
"2809-6"	"rakuraku"	"comfortable"	"RNAdj"	43
"2809-6"	"hikuhiku"	"agitated"	"RI"	44
"2809-6"	"gussurigussuri"	"fast asleep"	"RNRI"	45
"2809-6"	"shinnari"	"supple"	"NRI"	46
"2809-6"	"gocha"	"messy"	"SRI"	47
"2809-6"	"pisha"	"decisive"	"NRI"	48
"2809-6"	"gaku"	"dejected"	"NRI"	49
"2809-6"	"kabi"	"gaudy"	"NAdj"	50
"2809-6"	"jimi"	"subdued"	"NAdj"	51
"2809-6"	"pokapoka"	"gaping"	"RNRI"	52
"2809-6"	"harahara"	"suspenseful"	"RI"	53
"2809-6"	"dame"	"useless"	"NAdj"	54
"2809-6"	"boro"	"worn out"	"SRI"	55
"2809-6"	"kero"	"nonchalantly"	"NRI"	56
"2809-6"	"kibi"	"energetic"	"SRI"	57
"2809-6"	"gowa"	"stiff"	"SRI"	58
"2809-6"	"kokukoku"	"harsh"	"RNAdj"	59
"2809-6"	"buruburu"	"shivering"	"RI"	60
"2809-6"	"yabo"	"tasteless"	"NAdj"	61
"2809-6"	"bassaribassari"	"resolute"	"RNRI"	62
"2809-6"	"tokutoku"	"beneficial"	"RNAdj"	63
"2809-6"	"kakkiri"	"exact"	"NRI"	64
"2809-6"	"yawa"	"fragile"	"NAdj"	65
"2809-6"	"kukkirikukkiri"	"clear"	"RNRI"	66
"2809-6"	"bukubuku"	"chubby"	"RI"	67
"2809-6"	"zoku"	"vulgar"	"NAdj"	68
"2809-6"	"potchari"	"plump"	"NRI"	69
"2809-6"	"muchamucha"	"rash"	"RNAdj"	70
"2809-6"	"furifuri"	"disadvantaged"	"RNAdj"	71
"2809-6"	"hisohiso"	"whispering"	"RI"	72
