"Id"	"Word"	"TrueMeaning"	"WordType"	"TrialNum"
"961-7"	"gara"	"to change ocmpletely"	"NRI"	1
"961-7"	"goso"	"whole"	"NRI"	2
"961-7"	"bakabaka"	"stupid"	"RNAdj"	3
"961-7"	"gochagocha"	"messy"	"RI"	4
"961-7"	"yawayawa"	"fragile"	"RNAdj"	5
"961-7"	"potcharipotchari"	"plump"	"RNRI"	6
"961-7"	"rakuraku"	"comfortable"	"RNAdj"	7
"961-7"	"debudebu"	"fat"	"RI"	8
"961-7"	"himahima"	"free"	"RNAdj"	9
"961-7"	"kukkiri"	"clear"	"NRI"	10
"961-7"	"gaya"	"noisy"	"SRI"	11
"961-7"	"uki"	"happy"	"SRI"	12
"961-7"	"toku"	"beneficial"	"NAdj"	13
"961-7"	"buru"	"shivering"	"SRI"	14
"961-7"	"musumusu"	"sullen"	"RNRI"	15
"961-7"	"furi"	"disadvantaged"	"NAdj"	16
"961-7"	"zokuzoku"	"vulgar"	"RNAdj"	17
"961-7"	"pata"	"sudden"	"NRI"	18
"961-7"	"bassaribassari"	"resolute"	"RNRI"	19
"961-7"	"gowa"	"stiff"	"SRI"	20
"961-7"	"gaku"	"dejected"	"NRI"	21
"961-7"	"mushimushi"	"humid"	"RI"	22
"961-7"	"muri"	"impossible"	"NAdj"	23
"961-7"	"fubi"	"deficient"	"NAdj"	24
"961-7"	"kiza"	"smug"	"NAdj"	25
"961-7"	"kibikibi"	"energetic"	"RI"	26
"961-7"	"yura"	"wobbly"	"SRI"	27
"961-7"	"nopperinopperi"	"smooth"	"RNRI"	28
"961-7"	"pishapisha"	"decisive"	"RNRI"	29
"961-7"	"boroboro"	"worn out"	"RI"	30
"961-7"	"gussuri"	"fast asleep"	"NRI"	31
"961-7"	"kadokado"	"excessive"	"RNAdj"	32
"961-7"	"hiso"	"whispering"	"SRI"	33
"961-7"	"sekaseka"	"hasty"	"RI"	34
"961-7"	"muku"	"pure"	"NAdj"	35
"961-7"	"kachinkachin"	"offended"	"RNRI"	36
"961-7"	"nopperinopperi"	"smooth"	"RNRI"	37
"961-7"	"sekaseka"	"hasty"	"RI"	38
"961-7"	"kukkiri"	"clear"	"NRI"	39
"961-7"	"potcharipotchari"	"plump"	"RNRI"	40
"961-7"	"gara"	"to change ocmpletely"	"NRI"	41
"961-7"	"kadokado"	"excessive"	"RNAdj"	42
"961-7"	"furi"	"disadvantaged"	"NAdj"	43
"961-7"	"goso"	"whole"	"NRI"	44
"961-7"	"fubi"	"deficient"	"NAdj"	45
"961-7"	"debudebu"	"fat"	"RI"	46
"961-7"	"gowa"	"stiff"	"SRI"	47
"961-7"	"pata"	"sudden"	"NRI"	48
"961-7"	"yawayawa"	"fragile"	"RNAdj"	49
"961-7"	"mushimushi"	"humid"	"RI"	50
"961-7"	"rakuraku"	"comfortable"	"RNAdj"	51
"961-7"	"muri"	"impossible"	"NAdj"	52
"961-7"	"gussuri"	"fast asleep"	"NRI"	53
"961-7"	"gaya"	"noisy"	"SRI"	54
"961-7"	"boroboro"	"worn out"	"RI"	55
"961-7"	"uki"	"happy"	"SRI"	56
"961-7"	"buru"	"shivering"	"SRI"	57
"961-7"	"himahima"	"free"	"RNAdj"	58
"961-7"	"hiso"	"whispering"	"SRI"	59
"961-7"	"gaku"	"dejected"	"NRI"	60
"961-7"	"yura"	"wobbly"	"SRI"	61
"961-7"	"kiza"	"smug"	"NAdj"	62
"961-7"	"toku"	"beneficial"	"NAdj"	63
"961-7"	"bassaribassari"	"resolute"	"RNRI"	64
"961-7"	"bakabaka"	"stupid"	"RNAdj"	65
"961-7"	"kachinkachin"	"offended"	"RNRI"	66
"961-7"	"zokuzoku"	"vulgar"	"RNAdj"	67
"961-7"	"muku"	"pure"	"NAdj"	68
"961-7"	"pishapisha"	"decisive"	"RNRI"	69
"961-7"	"musumusu"	"sullen"	"RNRI"	70
"961-7"	"gochagocha"	"messy"	"RI"	71
"961-7"	"kibikibi"	"energetic"	"RI"	72
