"Id"	"Word"	"TrueMeaning"	"WordType"	"TrialNum"
"8220-1"	"maremare"	"rare"	"RNAdj"	1
"8220-1"	"shinnari"	"supple"	"NRI"	2
"8220-1"	"kukkirikukkiri"	"clear"	"RNRI"	3
"8220-1"	"bera"	"chatty"	"SRI"	4
"8220-1"	"kado"	"excessive"	"NAdj"	5
"8220-1"	"gocha"	"messy"	"SRI"	6
"8220-1"	"mukumuku"	"pure"	"RNAdj"	7
"8220-1"	"baka"	"stupid"	"NAdj"	8
"8220-1"	"kero"	"nonchalantly"	"NRI"	9
"8220-1"	"patapata"	"sudden"	"RNRI"	10
"8220-1"	"ukiuki"	"happy"	"RI"	11
"8220-1"	"poka"	"gaping"	"NRI"	12
"8220-1"	"mushimushi"	"humid"	"RI"	13
"8220-1"	"tokutoku"	"beneficial"	"RNAdj"	14
"8220-1"	"furi"	"disadvantaged"	"NAdj"	15
"8220-1"	"bisshiribisshiri"	"crowded"	"RNRI"	16
"8220-1"	"moji"	"hesitant"	"SRI"	17
"8220-1"	"hokahoka"	"steaming"	"RI"	18
"8220-1"	"yabo"	"tasteless"	"NAdj"	19
"8220-1"	"gara"	"to change ocmpletely"	"NRI"	20
"8220-1"	"hiku"	"agitated"	"SRI"	21
"8220-1"	"pishapisha"	"decisive"	"RNRI"	22
"8220-1"	"gussuri"	"fast asleep"	"NRI"	23
"8220-1"	"kachin"	"offended"	"NRI"	24
"8220-1"	"zukezuke"	"rude"	"RI"	25
"8220-1"	"sekaseka"	"hasty"	"RI"	26
"8220-1"	"jikkurijikkuri"	"careful"	"RNRI"	27
"8220-1"	"kokukoku"	"harsh"	"RNAdj"	28
"8220-1"	"tsuya"	"glossy"	"SRI"	29
"8220-1"	"potcharipotchari"	"plump"	"RNRI"	30
"8220-1"	"debu"	"fat"	"SRI"	31
"8220-1"	"rakuraku"	"comfortable"	"RNAdj"	32
"8220-1"	"yurayura"	"wobbly"	"RI"	33
"8220-1"	"fubi"	"deficient"	"NAdj"	34
"8220-1"	"zatsuzatsu"	"sloppy"	"RNAdj"	35
"8220-1"	"mucha"	"rash"	"NAdj"	36
"8220-1"	"maremare"	"rare"	"RNAdj"	37
"8220-1"	"pishapisha"	"decisive"	"RNRI"	38
"8220-1"	"moji"	"hesitant"	"SRI"	39
"8220-1"	"gocha"	"messy"	"SRI"	40
"8220-1"	"jikkurijikkuri"	"careful"	"RNRI"	41
"8220-1"	"potcharipotchari"	"plump"	"RNRI"	42
"8220-1"	"kokukoku"	"harsh"	"RNAdj"	43
"8220-1"	"bera"	"chatty"	"SRI"	44
"8220-1"	"tokutoku"	"beneficial"	"RNAdj"	45
"8220-1"	"mukumuku"	"pure"	"RNAdj"	46
"8220-1"	"zukezuke"	"rude"	"RI"	47
"8220-1"	"kero"	"nonchalantly"	"NRI"	48
"8220-1"	"ukiuki"	"happy"	"RI"	49
"8220-1"	"kukkirikukkiri"	"clear"	"RNRI"	50
"8220-1"	"kado"	"excessive"	"NAdj"	51
"8220-1"	"mucha"	"rash"	"NAdj"	52
"8220-1"	"shinnari"	"supple"	"NRI"	53
"8220-1"	"hiku"	"agitated"	"SRI"	54
"8220-1"	"tsuya"	"glossy"	"SRI"	55
"8220-1"	"mushimushi"	"humid"	"RI"	56
"8220-1"	"rakuraku"	"comfortable"	"RNAdj"	57
"8220-1"	"furi"	"disadvantaged"	"NAdj"	58
"8220-1"	"gara"	"to change ocmpletely"	"NRI"	59
"8220-1"	"gussuri"	"fast asleep"	"NRI"	60
"8220-1"	"yurayura"	"wobbly"	"RI"	61
"8220-1"	"hokahoka"	"steaming"	"RI"	62
"8220-1"	"debu"	"fat"	"SRI"	63
"8220-1"	"fubi"	"deficient"	"NAdj"	64
"8220-1"	"bisshiribisshiri"	"crowded"	"RNRI"	65
"8220-1"	"zatsuzatsu"	"sloppy"	"RNAdj"	66
"8220-1"	"kachin"	"offended"	"NRI"	67
"8220-1"	"yabo"	"tasteless"	"NAdj"	68
"8220-1"	"patapata"	"sudden"	"RNRI"	69
"8220-1"	"sekaseka"	"hasty"	"RI"	70
"8220-1"	"poka"	"gaping"	"NRI"	71
"8220-1"	"baka"	"stupid"	"NAdj"	72
