"Id"	"Word"	"TrueMeaning"	"WordType"	"TrialNum"
"1844-9"	"kiza"	"smug"	"NAdj"	1
"1844-9"	"gowa"	"stiff"	"SRI"	2
"1844-9"	"hiku"	"agitated"	"SRI"	3
"1844-9"	"kachinkachin"	"offended"	"RNRI"	4
"1844-9"	"zoku"	"vulgar"	"NAdj"	5
"1844-9"	"ukiuki"	"happy"	"RI"	6
"1844-9"	"fubifubi"	"deficient"	"RNAdj"	7
"1844-9"	"kero"	"nonchalantly"	"NRI"	8
"1844-9"	"dame"	"useless"	"NAdj"	9
"1844-9"	"muchamucha"	"rash"	"RNAdj"	10
"1844-9"	"goso"	"whole"	"NRI"	11
"1844-9"	"boroboro"	"worn out"	"RI"	12
"1844-9"	"gara"	"to change ocmpletely"	"NRI"	13
"1844-9"	"buku"	"chubby"	"SRI"	14
"1844-9"	"pokapoka"	"gaping"	"RNRI"	15
"1844-9"	"gochagocha"	"messy"	"RI"	16
"1844-9"	"potchari"	"plump"	"NRI"	17
"1844-9"	"jikkuri"	"careful"	"NRI"	18
"1844-9"	"toku"	"beneficial"	"NAdj"	19
"1844-9"	"bakabaka"	"stupid"	"RNAdj"	20
"1844-9"	"zuke"	"rude"	"SRI"	21
"1844-9"	"hara"	"suspenseful"	"SRI"	22
"1844-9"	"yaboyabo"	"tasteless"	"RNAdj"	23
"1844-9"	"kado"	"excessive"	"NAdj"	24
"1844-9"	"shinnarishinnari"	"supple"	"RNRI"	25
"1844-9"	"yurayura"	"wobbly"	"RI"	26
"1844-9"	"gakugaku"	"dejected"	"RNRI"	27
"1844-9"	"patapata"	"sudden"	"RNRI"	28
"1844-9"	"muri"	"impossible"	"NAdj"	29
"1844-9"	"berabera"	"chatty"	"RI"	30
"1844-9"	"bisshiri"	"crowded"	"NRI"	31
"1844-9"	"buru"	"shivering"	"SRI"	32
"1844-9"	"rakuraku"	"comfortable"	"RNAdj"	33
"1844-9"	"mushimushi"	"humid"	"RI"	34
"1844-9"	"zatsuzatsu"	"sloppy"	"RNAdj"	35
"1844-9"	"musumusu"	"sullen"	"RNRI"	36
"1844-9"	"mushimushi"	"humid"	"RI"	37
"1844-9"	"zoku"	"vulgar"	"NAdj"	38
"1844-9"	"kero"	"nonchalantly"	"NRI"	39
"1844-9"	"fubifubi"	"deficient"	"RNAdj"	40
"1844-9"	"bakabaka"	"stupid"	"RNAdj"	41
"1844-9"	"jikkuri"	"careful"	"NRI"	42
"1844-9"	"kiza"	"smug"	"NAdj"	43
"1844-9"	"patapata"	"sudden"	"RNRI"	44
"1844-9"	"muri"	"impossible"	"NAdj"	45
"1844-9"	"kachinkachin"	"offended"	"RNRI"	46
"1844-9"	"gara"	"to change ocmpletely"	"NRI"	47
"1844-9"	"shinnarishinnari"	"supple"	"RNRI"	48
"1844-9"	"bisshiri"	"crowded"	"NRI"	49
"1844-9"	"rakuraku"	"comfortable"	"RNAdj"	50
"1844-9"	"muchamucha"	"rash"	"RNAdj"	51
"1844-9"	"goso"	"whole"	"NRI"	52
"1844-9"	"pokapoka"	"gaping"	"RNRI"	53
"1844-9"	"ukiuki"	"happy"	"RI"	54
"1844-9"	"kado"	"excessive"	"NAdj"	55
"1844-9"	"toku"	"beneficial"	"NAdj"	56
"1844-9"	"dame"	"useless"	"NAdj"	57
"1844-9"	"hiku"	"agitated"	"SRI"	58
"1844-9"	"boroboro"	"worn out"	"RI"	59
"1844-9"	"musumusu"	"sullen"	"RNRI"	60
"1844-9"	"gowa"	"stiff"	"SRI"	61
"1844-9"	"potchari"	"plump"	"NRI"	62
"1844-9"	"zatsuzatsu"	"sloppy"	"RNAdj"	63
"1844-9"	"zuke"	"rude"	"SRI"	64
"1844-9"	"gochagocha"	"messy"	"RI"	65
"1844-9"	"gakugaku"	"dejected"	"RNRI"	66
"1844-9"	"berabera"	"chatty"	"RI"	67
"1844-9"	"yaboyabo"	"tasteless"	"RNAdj"	68
"1844-9"	"buru"	"shivering"	"SRI"	69
"1844-9"	"yurayura"	"wobbly"	"RI"	70
"1844-9"	"hara"	"suspenseful"	"SRI"	71
"1844-9"	"buku"	"chubby"	"SRI"	72
