"Id"	"Word"	"TrueMeaning"	"WordType"	"TrialNum"
"1315-3"	"hima"	"free"	"NAdj"	1
"1315-3"	"musu"	"sullen"	"NRI"	2
"1315-3"	"zuke"	"rude"	"SRI"	3
"1315-3"	"nopperinopperi"	"smooth"	"RNRI"	4
"1315-3"	"koku"	"harsh"	"NAdj"	5
"1315-3"	"mushimushi"	"humid"	"RI"	6
"1315-3"	"fubi"	"deficient"	"NAdj"	7
"1315-3"	"pata"	"sudden"	"NRI"	8
"1315-3"	"gussurigussuri"	"fast asleep"	"RNRI"	9
"1315-3"	"hokahoka"	"steaming"	"RI"	10
"1315-3"	"dame"	"useless"	"NAdj"	11
"1315-3"	"pishapisha"	"decisive"	"RNRI"	12
"1315-3"	"uki"	"happy"	"SRI"	13
"1315-3"	"zatsuzatsu"	"sloppy"	"RNAdj"	14
"1315-3"	"goso"	"whole"	"NRI"	15
"1315-3"	"bisshiribisshiri"	"crowded"	"RNRI"	16
"1315-3"	"kabikabi"	"gaudy"	"RNAdj"	17
"1315-3"	"tsuya"	"glossy"	"SRI"	18
"1315-3"	"yura"	"wobbly"	"SRI"	19
"1315-3"	"hikuhiku"	"agitated"	"RI"	20
"1315-3"	"kukkirikukkiri"	"clear"	"RNRI"	21
"1315-3"	"murimuri"	"impossible"	"RNAdj"	22
"1315-3"	"shinnari"	"supple"	"NRI"	23
"1315-3"	"furifuri"	"disadvantaged"	"RNAdj"	24
"1315-3"	"buruburu"	"shivering"	"RI"	25
"1315-3"	"raku"	"comfortable"	"NAdj"	26
"1315-3"	"debudebu"	"fat"	"RI"	27
"1315-3"	"mukumuku"	"pure"	"RNAdj"	28
"1315-3"	"gakugaku"	"dejected"	"RNRI"	29
"1315-3"	"jimi"	"subdued"	"NAdj"	30
"1315-3"	"kadokado"	"excessive"	"RNAdj"	31
"1315-3"	"bassari"	"resolute"	"NRI"	32
"1315-3"	"kibi"	"energetic"	"SRI"	33
"1315-3"	"boro"	"worn out"	"SRI"	34
"1315-3"	"kakkiri"	"exact"	"NRI"	35
"1315-3"	"bukubuku"	"chubby"	"RI"	36
"1315-3"	"shinnari"	"supple"	"NRI"	37
"1315-3"	"pishapisha"	"decisive"	"RNRI"	38
"1315-3"	"uki"	"happy"	"SRI"	39
"1315-3"	"musu"	"sullen"	"NRI"	40
"1315-3"	"mukumuku"	"pure"	"RNAdj"	41
"1315-3"	"bassari"	"resolute"	"NRI"	42
"1315-3"	"gakugaku"	"dejected"	"RNRI"	43
"1315-3"	"kibi"	"energetic"	"SRI"	44
"1315-3"	"kukkirikukkiri"	"clear"	"RNRI"	45
"1315-3"	"zuke"	"rude"	"SRI"	46
"1315-3"	"gussurigussuri"	"fast asleep"	"RNRI"	47
"1315-3"	"koku"	"harsh"	"NAdj"	48
"1315-3"	"kadokado"	"excessive"	"RNAdj"	49
"1315-3"	"hima"	"free"	"NAdj"	50
"1315-3"	"kabikabi"	"gaudy"	"RNAdj"	51
"1315-3"	"kakkiri"	"exact"	"NRI"	52
"1315-3"	"bisshiribisshiri"	"crowded"	"RNRI"	53
"1315-3"	"jimi"	"subdued"	"NAdj"	54
"1315-3"	"goso"	"whole"	"NRI"	55
"1315-3"	"raku"	"comfortable"	"NAdj"	56
"1315-3"	"hokahoka"	"steaming"	"RI"	57
"1315-3"	"tsuya"	"glossy"	"SRI"	58
"1315-3"	"boro"	"worn out"	"SRI"	59
"1315-3"	"fubi"	"deficient"	"NAdj"	60
"1315-3"	"murimuri"	"impossible"	"RNAdj"	61
"1315-3"	"hikuhiku"	"agitated"	"RI"	62
"1315-3"	"mushimushi"	"humid"	"RI"	63
"1315-3"	"zatsuzatsu"	"sloppy"	"RNAdj"	64
"1315-3"	"nopperinopperi"	"smooth"	"RNRI"	65
"1315-3"	"pata"	"sudden"	"NRI"	66
"1315-3"	"yura"	"wobbly"	"SRI"	67
"1315-3"	"buruburu"	"shivering"	"RI"	68
"1315-3"	"furifuri"	"disadvantaged"	"RNAdj"	69
"1315-3"	"debudebu"	"fat"	"RI"	70
"1315-3"	"bukubuku"	"chubby"	"RI"	71
"1315-3"	"dame"	"useless"	"NAdj"	72
