"0",""
"0",""
"0","##Fixed Effects "
"0","summary(afex2)$coefficients  %>%"
"0","  data.frame() %>%"
"0","    tibble::rownames_to_column(var= ""FixedEffect"") %>% "
"0","    mutate(FixedEffect = recode_factor(FixedEffect, "
"0","                                       `IdeoY` = ""Ideophones"","
"0","                                       `RedupY` = ""Reduplication"","
"0","                                       `NatN` = ""Naturalness"")) %>%"
"0","      `colnames<-`(c(""Fixed Effect"", ""Estimate"", ""SE"", ""z"", ""p"")) %>%"
"0","        mutate_if(is.numeric, round, digits = 3) %>% "
"0","          mutate_at(""p"", funs(ifelse(.<0.001, ""<0.001"", .))) %>%"
"0","            knitr::kable(caption = ""Word Type Comparison- Fixed Effects Table"", ) %>%"
"0","              kable_styling(full_width= F) %>%"
"0","                pack_rows(""Intercept"", 1, 1) %>%"
"0","                  pack_rows(""Fixed Effects"", 2, 4) "
