"Id"	"Word"	"TrueMeaning"	"WordType"
"23-12"	"bukubuku"	"chubby"	"RI"
"23-12"	"debu"	"fat"	"SRI"
"23-12"	"batchiribatchiri"	"perfect"	"RNRI"
"23-12"	"mushi"	"humid"	"SRI"
"23-12"	"kokukoku"	"harsh"	"RNAdj"
"23-12"	"gara"	"to change ocmpletely"	"NRI"
"23-12"	"ukiuki"	"happy"	"RI"
"23-12"	"goso"	"whole"	"NRI"
"23-12"	"zoku"	"vulgar"	"NAdj"
"23-12"	"jimi"	"subdued"	"NAdj"
"23-12"	"hoka"	"steaming"	"SRI"
"23-12"	"nopperinopperi"	"smooth"	"RNRI"
"23-12"	"maremare"	"rare"	"RNAdj"
"23-12"	"kado"	"excessive"	"NAdj"
"23-12"	"rakuraku"	"comfortable"	"RNAdj"
"23-12"	"baka"	"stupid"	"NAdj"
"23-12"	"kabikabi"	"gaudy"	"RNAdj"
"23-12"	"yawayawa"	"fragile"	"RNAdj"
"23-12"	"patapata"	"sudden"	"RNRI"
"23-12"	"bera"	"chatty"	"SRI"
"23-12"	"muri"	"impossible"	"NAdj"
"23-12"	"fubifubi"	"deficient"	"RNAdj"
"23-12"	"kerokero"	"nonchalantly"	"RNRI"
"23-12"	"mucha"	"rash"	"NAdj"
"23-12"	"shinnari"	"supple"	"NRI"
"23-12"	"musu"	"sullen"	"NRI"
"23-12"	"hiso"	"whispering"	"SRI"
"23-12"	"pisha"	"decisive"	"NRI"
"23-12"	"tsuyatsuya"	"glossy"	"RI"
"23-12"	"kakkirikakkiri"	"exact"	"RNRI"
"23-12"	"jikkuri"	"careful"	"NRI"
"23-12"	"gochagocha"	"messy"	"RI"
"23-12"	"boroboro"	"worn out"	"RI"
"23-12"	"kibi"	"energetic"	"SRI"
"23-12"	"bassaribassari"	"resolute"	"RNRI"
"23-12"	"gowagowa"	"stiff"	"RI"
"23-12"	"gochagocha"	"messy"	"RI"
"23-12"	"rakuraku"	"comfortable"	"RNAdj"
"23-12"	"kabikabi"	"gaudy"	"RNAdj"
"23-12"	"batchiribatchiri"	"perfect"	"RNRI"
"23-12"	"nopperinopperi"	"smooth"	"RNRI"
"23-12"	"jimi"	"subdued"	"NAdj"
"23-12"	"boroboro"	"worn out"	"RI"
"23-12"	"kado"	"excessive"	"NAdj"
"23-12"	"jikkuri"	"careful"	"NRI"
"23-12"	"musu"	"sullen"	"NRI"
"23-12"	"shinnari"	"supple"	"NRI"
"23-12"	"maremare"	"rare"	"RNAdj"
"23-12"	"bukubuku"	"chubby"	"RI"
"23-12"	"mushi"	"humid"	"SRI"
"23-12"	"baka"	"stupid"	"NAdj"
"23-12"	"kibi"	"energetic"	"SRI"
"23-12"	"kerokero"	"nonchalantly"	"RNRI"
"23-12"	"kokukoku"	"harsh"	"RNAdj"
"23-12"	"debu"	"fat"	"SRI"
"23-12"	"tsuyatsuya"	"glossy"	"RI"
"23-12"	"yawayawa"	"fragile"	"RNAdj"
"23-12"	"patapata"	"sudden"	"RNRI"
"23-12"	"gara"	"to change ocmpletely"	"NRI"
"23-12"	"muri"	"impossible"	"NAdj"
"23-12"	"mucha"	"rash"	"NAdj"
"23-12"	"goso"	"whole"	"NRI"
"23-12"	"bera"	"chatty"	"SRI"
"23-12"	"zoku"	"vulgar"	"NAdj"
"23-12"	"bassaribassari"	"resolute"	"RNRI"
"23-12"	"gowagowa"	"stiff"	"RI"
"23-12"	"pisha"	"decisive"	"NRI"
"23-12"	"hoka"	"steaming"	"SRI"
"23-12"	"ukiuki"	"happy"	"RI"
"23-12"	"fubifubi"	"deficient"	"RNAdj"
"23-12"	"kakkirikakkiri"	"exact"	"RNRI"
"23-12"	"hiso"	"whispering"	"SRI"
