"Id"	"Word"	"TrueMeaning"	"WordType"
"23-6"	"debu"	"fat"	"SRI"
"23-6"	"nopperinopperi"	"smooth"	"RNRI"
"23-6"	"bukubuku"	"chubby"	"RI"
"23-6"	"boroboro"	"worn out"	"RI"
"23-6"	"kakkirikakkiri"	"exact"	"RNRI"
"23-6"	"patapata"	"sudden"	"RNRI"
"23-6"	"jimi"	"subdued"	"NAdj"
"23-6"	"yawayawa"	"fragile"	"RNAdj"
"23-6"	"gochagocha"	"messy"	"RI"
"23-6"	"kibi"	"energetic"	"SRI"
"23-6"	"hoka"	"steaming"	"SRI"
"23-6"	"musu"	"sullen"	"NRI"
"23-6"	"maremare"	"rare"	"RNAdj"
"23-6"	"bassaribassari"	"resolute"	"RNRI"
"23-6"	"shinnari"	"supple"	"NRI"
"23-6"	"bera"	"chatty"	"SRI"
"23-6"	"kado"	"excessive"	"NAdj"
"23-6"	"mucha"	"rash"	"NAdj"
"23-6"	"kokukoku"	"harsh"	"RNAdj"
"23-6"	"jikkuri"	"careful"	"NRI"
"23-6"	"fubifubi"	"deficient"	"RNAdj"
"23-6"	"gara"	"to change ocmpletely"	"NRI"
"23-6"	"tsuyatsuya"	"glossy"	"RI"
"23-6"	"kerokero"	"nonchalantly"	"RNRI"
"23-6"	"hiso"	"whispering"	"SRI"
"23-6"	"goso"	"whole"	"NRI"
"23-6"	"ukiuki"	"happy"	"RI"
"23-6"	"zoku"	"vulgar"	"NAdj"
"23-6"	"rakuraku"	"comfortable"	"RNAdj"
"23-6"	"baka"	"stupid"	"NAdj"
"23-6"	"gowagowa"	"stiff"	"RI"
"23-6"	"mushi"	"humid"	"SRI"
"23-6"	"pisha"	"decisive"	"NRI"
"23-6"	"kabikabi"	"gaudy"	"RNAdj"
"23-6"	"muri"	"impossible"	"NAdj"
"23-6"	"batchiribatchiri"	"perfect"	"RNRI"
"23-6"	"kibi"	"energetic"	"SRI"
"23-6"	"boroboro"	"worn out"	"RI"
"23-6"	"kakkirikakkiri"	"exact"	"RNRI"
"23-6"	"maremare"	"rare"	"RNAdj"
"23-6"	"kabikabi"	"gaudy"	"RNAdj"
"23-6"	"jimi"	"subdued"	"NAdj"
"23-6"	"rakuraku"	"comfortable"	"RNAdj"
"23-6"	"zoku"	"vulgar"	"NAdj"
"23-6"	"debu"	"fat"	"SRI"
"23-6"	"kado"	"excessive"	"NAdj"
"23-6"	"batchiribatchiri"	"perfect"	"RNRI"
"23-6"	"kerokero"	"nonchalantly"	"RNRI"
"23-6"	"gowagowa"	"stiff"	"RI"
"23-6"	"nopperinopperi"	"smooth"	"RNRI"
"23-6"	"baka"	"stupid"	"NAdj"
"23-6"	"patapata"	"sudden"	"RNRI"
"23-6"	"mushi"	"humid"	"SRI"
"23-6"	"ukiuki"	"happy"	"RI"
"23-6"	"mucha"	"rash"	"NAdj"
"23-6"	"jikkuri"	"careful"	"NRI"
"23-6"	"goso"	"whole"	"NRI"
"23-6"	"bassaribassari"	"resolute"	"RNRI"
"23-6"	"gara"	"to change ocmpletely"	"NRI"
"23-6"	"kokukoku"	"harsh"	"RNAdj"
"23-6"	"tsuyatsuya"	"glossy"	"RI"
"23-6"	"hiso"	"whispering"	"SRI"
"23-6"	"fubifubi"	"deficient"	"RNAdj"
"23-6"	"shinnari"	"supple"	"NRI"
"23-6"	"musu"	"sullen"	"NRI"
"23-6"	"hoka"	"steaming"	"SRI"
"23-6"	"bera"	"chatty"	"SRI"
"23-6"	"gochagocha"	"messy"	"RI"
"23-6"	"bukubuku"	"chubby"	"RI"
"23-6"	"pisha"	"decisive"	"NRI"
"23-6"	"yawayawa"	"fragile"	"RNAdj"
"23-6"	"muri"	"impossible"	"NAdj"
