"Id"	"Word"	"TrueMeaning"	"WordType"
"20-15"	"ukiuki"	"happy"	"RI"
"20-15"	"poka"	"gaping"	"NRI"
"20-15"	"hiso"	"whispering"	"SRI"
"20-15"	"garagara"	"to change ocmpletely"	"RNRI"
"20-15"	"kabi"	"gaudy"	"NAdj"
"20-15"	"seka"	"hasty"	"SRI"
"20-15"	"gayagaya"	"noisy"	"RI"
"20-15"	"berabera"	"chatty"	"RI"
"20-15"	"gussurigussuri"	"fast asleep"	"RNRI"
"20-15"	"nopperi"	"smooth"	"NRI"
"20-15"	"yabo"	"tasteless"	"NAdj"
"20-15"	"pata"	"sudden"	"NRI"
"20-15"	"murimuri"	"impossible"	"RNAdj"
"20-15"	"zatsu"	"sloppy"	"NAdj"
"20-15"	"boro"	"worn out"	"SRI"
"20-15"	"jimi"	"subdued"	"NAdj"
"20-15"	"mushi"	"humid"	"SRI"
"20-15"	"gashi"	"sturdy"	"NRI"
"20-15"	"toku"	"beneficial"	"NAdj"
"20-15"	"kakkiri"	"exact"	"NRI"
"20-15"	"rakuraku"	"comfortable"	"RNAdj"
"20-15"	"zokuzoku"	"vulgar"	"RNAdj"
"20-15"	"maremare"	"rare"	"RNAdj"
"20-15"	"kado"	"excessive"	"NAdj"
"20-15"	"musumusu"	"sullen"	"RNRI"
"20-15"	"batchiribatchiri"	"perfect"	"RNRI"
"20-15"	"yawayawa"	"fragile"	"RNAdj"
"20-15"	"gosogoso"	"whole"	"RNRI"
"20-15"	"kibi"	"energetic"	"SRI"
"20-15"	"mukumuku"	"pure"	"RNAdj"
"20-15"	"bisshiri"	"crowded"	"NRI"
"20-15"	"gowagowa"	"stiff"	"RI"
"20-15"	"hokahoka"	"steaming"	"RI"
"20-15"	"kukkirikukkiri"	"clear"	"RNRI"
"20-15"	"yura"	"wobbly"	"SRI"
"20-15"	"hikuhiku"	"agitated"	"RI"
"20-15"	"seka"	"hasty"	"SRI"
"20-15"	"zokuzoku"	"vulgar"	"RNAdj"
"20-15"	"toku"	"beneficial"	"NAdj"
"20-15"	"maremare"	"rare"	"RNAdj"
"20-15"	"zatsu"	"sloppy"	"NAdj"
"20-15"	"yura"	"wobbly"	"SRI"
"20-15"	"kibi"	"energetic"	"SRI"
"20-15"	"nopperi"	"smooth"	"NRI"
"20-15"	"jimi"	"subdued"	"NAdj"
"20-15"	"mukumuku"	"pure"	"RNAdj"
"20-15"	"boro"	"worn out"	"SRI"
"20-15"	"rakuraku"	"comfortable"	"RNAdj"
"20-15"	"mushi"	"humid"	"SRI"
"20-15"	"hiso"	"whispering"	"SRI"
"20-15"	"kakkiri"	"exact"	"NRI"
"20-15"	"kado"	"excessive"	"NAdj"
"20-15"	"gowagowa"	"stiff"	"RI"
"20-15"	"yawayawa"	"fragile"	"RNAdj"
"20-15"	"gosogoso"	"whole"	"RNRI"
"20-15"	"bisshiri"	"crowded"	"NRI"
"20-15"	"kukkirikukkiri"	"clear"	"RNRI"
"20-15"	"hikuhiku"	"agitated"	"RI"
"20-15"	"garagara"	"to change ocmpletely"	"RNRI"
"20-15"	"gashi"	"sturdy"	"NRI"
"20-15"	"yabo"	"tasteless"	"NAdj"
"20-15"	"poka"	"gaping"	"NRI"
"20-15"	"ukiuki"	"happy"	"RI"
"20-15"	"berabera"	"chatty"	"RI"
"20-15"	"murimuri"	"impossible"	"RNAdj"
"20-15"	"kabi"	"gaudy"	"NAdj"
"20-15"	"gayagaya"	"noisy"	"RI"
"20-15"	"batchiribatchiri"	"perfect"	"RNRI"
"20-15"	"musumusu"	"sullen"	"RNRI"
"20-15"	"pata"	"sudden"	"NRI"
"20-15"	"hokahoka"	"steaming"	"RI"
"20-15"	"gussurigussuri"	"fast asleep"	"RNRI"
